Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sfty,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
142,2020,2020-12-20,14,15,30.176,SEA,@,WAS,W 20-15,*,,0,0,0.0,7,6,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,80,100%,2,8%,
143,2020,2020-12-27,15,16,30.183,SEA,,LAR,W 20-9,*,,0,0,0.0,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,75,100%,4,15%,
144,2020,2021-01-03,16,17,30.190,SEA,@,SFO,W 26-23,*,,0,0,0.0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,66,100%,6,19%,
145,2021,2021-09-12,1,1,31.077,SEA,@,IND,W 28-16,*,,0,0,0.0,6,7,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,76,100%,3,13%,
146,2021,2021-09-19,2,2,31.084,SEA,,TEN,L 30-33,*,,0,0,1.0,16,4,20,1,2,0,0,0,0,0,0,0,0,0,0,0,0%,88,100%,8,22%,
147,2021,2021-09-26,3,3,31.091,SEA,@,MIN,L 17-30,*,,0,0,0.0,4,7,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,75,100%,6,24%,
148,2021,2021-10-03,4,4,31.098,SEA,@,SFO,W 28-21,*,,0,0,0.0,5,5,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,76,100%,4,13%,
149,2021,2021-10-07,5,5,31.102,SEA,,LAR,L 17-26,*,,0,0,0.0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,67,100%,6,21%,
150,2021,2021-10-17,6,6,31.112,SEA,@,PIT,L 20-23,*,,0,0,0.0,8,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,75,100%,5,15%,
151,2021,2021-10-25,7,7,31.120,SEA,,NOR,L 10-13,*,,0,0,0.0,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,74,100%,4,16%,
152,2021,2021-10-31,8,8,31.126,SEA,,JAX,W 31-7,*,,0,0,0.0,7,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,76,100%,2,9%,
153,2021,2021-11-14,9,10,31.140,SEA,@,GNB,L 0-17,*,,0,0,0.0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,74,100%,4,22%,
154,2021,2021-11-21,10,11,31.147,SEA,,ARI,L 13-23,*,,0,0,0.0,5,8,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0%,83,100%,7,26%,
155,2021,2021-11-29,11,12,31.155,SEA,@,WAS,L 15-17,*,,0,0,0.0,10,4,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,84,100%,3,13%,
156,2021,2021-12-05,12,13,31.161,SEA,,SFO,W 30-23,*,,0,0,0.0,6,3,9,0,0,1,3,0,1,0,0,0,0,0,0,0,0%,58,100%,4,14%,
157,2021,2021-12-12,13,14,31.168,SEA,@,HOU,W 33-13,*,,0,0,0.0,6,9,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,81,100%,4,14%,
158,2021,2021-12-21,14,15,31.177,SEA,@,LAR,L 10-20,*,,0,0,0.0,5,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,66,100%,5,21%,
159,2021,2021-12-26,15,16,31.182,SEA,,CHI,L 24-25,*,,0,0,0.0,5,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,74,100%,3,12%,
160,2021,2022-01-02,16,17,31.189,SEA,,DET,W 51-29,*,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,1,2%,0,0%,
161,2021,2022-01-09,17,18,,SEA,@,ARI,W 38-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
162,2022,2022-09-08,1,1,32.073,LAR,,BUF,L 10-31,*,,0,0,1.0,5,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,59,100%,0,0%,
163,2022,2022-09-18,2,2,32.083,LAR,,ATL,W 31-27,*,,0,0,1.0,3,4,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,61,100%,0,0%,
164,2022,2022-09-25,3,3,32.090,LAR,@,ARI,W 20-12,*,,0,0,0.0,6,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,82,99%,0,0%,
165,2022,2022-10-03,4,4,32.098,LAR,@,SFO,L 9-24,*,,0,0,0.0,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,50,100%,0,0%,
166,2022,2022-10-09,5,5,32.104,LAR,,DAL,L 10-22,*,,0,0,0.0,3,3,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0%,55,100%,0,0%,
167,2022,2022-10-16,6,6,32.111,LAR,,CAR,W 24-10,*,,0,0,0.0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,44,100%,6,23%,
168,2022,2022-10-30,7,8,32.125,LAR,,SFO,L 14-31,*,,0,0,0.0,4,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,53,100%,7,29%,
169,2022,2022-11-06,8,9,32.132,LAR,@,TAM,L 13-16,*,,0,0,0.0,8,5,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,84,100%,6,18%,
170,2022,2022-11-13,9,10,32.139,LAR,,ARI,L 17-27,*,,0,0,1.0,3,6,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,68,100%,8,29%,
171,2022,2022-11-20,10,11,32.146,LAR,@,NOR,L 20-27,*,,0,0,0.0,4,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,57,100%,8,26%,
172,2022,2022-11-27,11,12,32.153,LAR,@,KAN,L 10-26,*,,0,0,0.0,2,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,76,100%,0,0%,
173,2022,2022-12-04,12,13,32.160,LAR,,SEA,L 23-27,*,,0,0,2.0,4,3,7,3,2,1,0,0,1,0,0,0,0,0,0,0,0%,67,100%,5,19%,
174,2022,2022-12-08,13,14,32.164,LAR,,LVR,W 17-16,*,,0,0,0.0,7,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,60,100%,5,20%,
175,2022,2022-12-19,14,15,32.175,LAR,@,GNB,L 12-24,*,,0,0,0.0,4,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,71,100%,5,24%,
176,2022,2022-12-25,15,16,32.181,LAR,,DEN,W 51-14,*,,0,0,1.0,5,3,8,1,2,1,13,0,1,0,0,0,0,0,0,0,0%,59,88%,2,8%,
177,2022,2023-01-01,16,17,32.188,LAR,@,LAC,L 10-31,*,,0,0,0.0,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,64,100%,0,0%,
178,2022,2023-01-08,17,18,32.195,LAR,@,SEA,L 16-19,*,,0,0,0.0,7,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,70,100%,0,0%,
179,2023,2023-09-10,1,1,33.075,SEA,,LAR,L 13-30,*,,0,0,0.0,8,10,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,81,100%,8,29%,
180,2023,2023-09-17,2,2,33.082,SEA,@,DET,W 37-31,*,,0,0,0.0,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,66,100%,6,21%,
181,2023,2023-09-24,3,3,33.089,SEA,,CAR,W 37-27,*,,0,0,0.0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,79,100%,7,20%,
182,2023,2023-10-02,4,4,33.097,SEA,@,NYG,W 24-3,*,,0,0,2.0,9,8,17,2,2,0,0,0,0,0,0,0,0,0,0,0,0%,67,89%,1,4%,
183,2023,2023-10-15,5,6,33.110,SEA,@,CIN,L 13-17,*,,0,0,0.0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,54,100%,3,13%,
184,2023,2023-10-22,6,7,33.117,SEA,,ARI,W 20-10,*,,0,0,0.0,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,66,100%,3,13%,
185,2023,2023-10-29,7,8,33.124,SEA,,CLE,W 24-20,*,,0,0,0.0,3,10,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,78,100%,4,15%,
186,2023,2023-11-05,8,9,33.131,SEA,@,BAL,L 3-37,*,,0,0,0.0,6,3,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0%,65,86%,7,26%,
187,2023,2023-11-12,9,10,33.138,SEA,,WAS,W 29-26,*,,0,0,0.5,6,4,10,0,1,0,0,0,2,0,0,0,0,0,0,0,0%,61,99%,5,14%,
188,2023,2023-11-19,10,11,33.145,SEA,@,LAR,L 16-17,*,,0,0,0.0,6,4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,67,100%,3,12%,
189,2023,2023-11-23,11,12,33.149,SEA,,SFO,L 13-31,*,,0,0,0.0,4,4,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0%,66,100%,6,21%,
190,2023,2023-11-30,12,13,33.156,SEA,@,DAL,L 35-41,*,,0,0,0.0,7,7,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,89,100%,7,25%,
191,2023,2023-12-10,13,14,33.166,SEA,@,SFO,L 16-28,*,,0,0,0.0,5,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0%,54,100%,5,19%,
192,2023,2023-12-18,14,15,33.174,SEA,,PHI,W 20-17,*,,0,0,0.0,8,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,69,100%,3,11%,
193,2023,2023-12-24,15,16,33.180,SEA,@,TEN,W 20-17,,,0,0,1.0,8,3,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0%,66,100%,3,14%,
194,2023,2023-12-31,16,17,33.187,SEA,,PIT,L 23-30,*,,0,0,0.0,4,10,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,72,100%,6,21%,
195,2023,2024-01-07,17,18,33.194,SEA,@,ARI,W 21-20,*,,0,0,0.0,4,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,70,100%,6,23%,
196,2024,2024-09-08,1,1,34.073,WAS,@,TAM,L 20-37,*,,0,0,0.0,5,5,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0%,64,100%,7,26%,
197,2024,2024-09-15,2,2,34.080,WAS,,NYG,W 21-18,*,,0,0,0.0,5,4,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,56,100%,2,10%,
198,2024,2024-09-23,3,3,34.088,WAS,@,CIN,W 38-33,*,,0,0,0.0,7,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,62,100%,7,27%,
199,2024,2024-09-29,4,4,34.094,WAS,@,ARI,W 42-14,*,,0,0,0.5,7,4,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,55,93%,4,17%,
200,2024,2024-10-06,5,5,34.101,WAS,,CLE,W 34-13,*,,0,0,1.5,3,3,6,1,2,0,0,0,0,0,0,1,0,0,0,0,0%,58,94%,4,13%,
201,2024,2024-10-13,6,6,34.108,WAS,@,BAL,L 23-30,*,,0,0,0.0,6,6,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,68,100%,6,21%,
202,2024,2024-10-20,7,7,34.115,WAS,,CAR,W 40-7,*,,0,0,0.0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,40,93%,2,8%,
203,2024,2024-10-27,8,8,34.122,WAS,,CHI,W 18-15,*,,0,0,0.0,5,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,63,100%,3,12%,
204,2024,2024-11-03,9,9,34.129,WAS,@,NYG,W 27-22,*,,0,0,0.0,3,4,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0%,65,100%,2,9%,
205,2024,2024-11-10,10,10,34.136,WAS,,PIT,L 27-28,*,,0,0,0.0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,78,100%,4,13%,
206,2024,2024-11-14,11,11,34.140,WAS,@,PHI,L 18-26,*,,0,0,0.0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,71,100%,7,26%,
