Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
26,2022,2022-11-13,9,10,25.071,SFO,,LAC,W 22-16,*,,,,,,,71,100%,0,0%,5,18%,
27,2022,2022-11-21,10,11,25.079,SFO,@,ARI,W 38-10,*,,,,,,,58,100%,0,0%,6,23%,
28,2022,2022-11-27,11,12,25.085,SFO,,NOR,W 13-0,*,,,,,,,70,100%,0,0%,3,18%,
29,2022,2022-12-04,12,13,25.092,SFO,,MIA,W 33-17,*,,,,,,,84,100%,0,0%,7,23%,
30,2022,2022-12-11,13,14,25.099,SFO,,TAM,W 35-7,*,0,0,0,0,0,0,63,100%,0,0%,5,24%,
31,2022,2022-12-15,14,15,25.103,SFO,@,SEA,W 21-13,*,,,,,,,64,100%,0,0%,4,14%,
32,2022,2022-12-24,15,16,25.112,SFO,,WAS,W 37-20,*,,,,,,,52,100%,0,0%,7,26%,
33,2022,2023-01-01,16,17,25.120,SFO,@,LVR,W 37-34,*,,,,,,,17,25%,0,0%,1,3%,
34,2022,2023-01-08,17,18,,SFO,,ARI,W 38-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
35,2023,2023-09-10,1,1,26.007,SFO,@,PIT,W 30-7,*,,,,,,,68,100%,0,0%,7,27%,
36,2023,2023-09-17,2,2,26.014,SFO,@,LAR,W 30-23,*,,,,,,,57,100%,0,0%,6,21%,
37,2023,2023-09-21,3,3,26.018,SFO,,NYG,W 30-12,*,,,,,,,83,100%,0,0%,6,21%,
38,2023,2023-10-01,4,4,26.028,SFO,,ARI,W 35-16,*,,,,,,,55,100%,0,0%,5,23%,
39,2023,2023-10-08,5,5,26.035,SFO,,DAL,W 42-10,*,,,,,,,39,55%,0,0%,3,11%,
40,2023,2023-10-15,6,6,26.042,SFO,@,CLE,L 17-19,*,,,,,,,62,100%,0,0%,0,0%,
41,2023,2023-10-23,7,7,26.050,SFO,@,MIN,L 17-22,*,,,,,,,53,100%,0,0%,0,0%,
42,2023,2023-10-29,8,8,26.056,SFO,,CIN,L 17-31,*,,,,,,,59,100%,0,0%,0,0%,
43,2023,2023-11-12,9,10,,SFO,@,JAX,W 34-3,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
44,2023,2023-11-19,10,11,,SFO,,TAM,W 27-14,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
45,2023,2023-11-23,11,12,26.081,SFO,@,SEA,W 31-13,*,,,,,,,66,100%,0,0%,0,0%,
46,2023,2023-12-03,12,13,26.091,SFO,@,PHI,W 42-19,*,,,,,,,59,100%,0,0%,6,23%,
47,2023,2023-12-10,13,14,26.098,SFO,,SEA,W 28-16,*,,,,,,,54,100%,0,0%,4,15%,
48,2023,2023-12-17,14,15,26.105,SFO,@,ARI,W 45-29,*,,,,,,,56,100%,0,0%,7,23%,
49,2023,2023-12-25,15,16,26.113,SFO,,BAL,L 19-33,*,,,,,,,65,93%,0,0%,3,11%,
50,2023,2023-12-31,16,17,26.119,SFO,@,WAS,W 27-10,,,,,,,,0,0%,0,0%,5,24%,
51,2023,2024-01-07,17,18,26.126,SFO,,LAR,L 20-21,*,,,,,,,61,100%,0,0%,4,21%,
52,2024,2024-09-09,1,1,27.006,SFO,,NYJ,W 32-19,*,,,,,,,56,78%,0,0%,6,23%,
53,2024,2024-09-15,2,2,27.012,SFO,@,MIN,L 17-23,*,0,0,0,0,0,0,70,100%,0,0%,3,13%,
54,2024,2024-09-22,3,3,27.019,SFO,@,LAR,L 24-27,*,,,,,,,71,100%,0,0%,5,19%,
55,2024,2024-09-29,4,4,27.026,SFO,,NWE,W 30-13,*,,,,,,,63,100%,0,0%,6,23%,
56,2024,2024-10-06,5,5,27.033,SFO,,ARI,L 23-24,*,,,,,,,64,100%,0,0%,5,21%,
57,2024,2024-10-10,6,6,27.037,SFO,@,SEA,W 36-24,*,,,,,,,51,78%,0,0%,5,17%,
58,2024,2024-10-20,7,7,27.047,SFO,,KAN,L 18-28,*,,,,,,,63,100%,0,0%,3,13%,
59,2024,2024-10-27,8,8,27.054,SFO,,DAL,W 30-24,*,0,0,0,1,0,0,68,100%,0,0%,6,20%,
60,2024,2024-11-10,9,10,27.068,SFO,@,TAM,W 23-20,*,,,,,,,64,100%,0,0%,8,28%,
61,2024,2024-11-17,10,11,27.075,SFO,,SEA,L 17-20,*,,,,,,,63,100%,0,0%,3,14%,
62,2024,2024-11-24,11,12,27.082,SFO,@,GNB,L 10-38,*,,,,,,,42,86%,0,0%,2,8%,
