Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Num,Pct,Num,Pct,Num,Pct,Status
38,2023,2023-10-01,4,4,25.265,SFO,,ARI,W 35-16,,1,2%,0,0%,5,23%,
39,2023,2023-10-08,5,5,25.272,SFO,,DAL,W 42-10,,11,15%,0,0%,6,22%,
40,2023,2023-10-15,6,6,25.279,SFO,@,CLE,L 17-19,,2,3%,0,0%,5,16%,
41,2023,2023-10-23,7,7,25.287,SFO,@,MIN,L 17-22,*,53,100%,0,0%,4,18%,
42,2023,2023-10-29,8,8,25.293,SFO,,CIN,L 17-31,*,59,100%,0,0%,3,12%,
43,2023,2023-11-12,9,10,25.307,SFO,@,JAX,W 34-3,,16,26%,0,0%,6,26%,
44,2023,2023-11-19,10,11,25.314,SFO,,TAM,W 27-14,,2,3%,0,0%,5,23%,
45,2023,2023-11-23,11,12,25.318,SFO,@,SEA,W 31-13,,3,5%,0,0%,5,17%,
46,2023,2023-12-03,12,13,25.328,SFO,@,PHI,W 42-19,,4,7%,0,0%,6,23%,
47,2023,2023-12-10,13,14,25.335,SFO,,SEA,W 28-16,,0,0%,0,0%,4,15%,
48,2023,2023-12-17,14,15,25.342,SFO,@,ARI,W 45-29,,7,13%,0,0%,7,23%,
49,2023,2023-12-25,15,16,25.350,SFO,,BAL,L 19-33,,12,17%,0,0%,2,7%,
50,2023,2023-12-31,16,17,,SFO,@,WAS,W 27-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
51,2023,2024-01-07,17,18,25.363,SFO,,LAR,L 20-21,,49,80%,0,0%,4,21%,
52,2024,2024-09-09,1,1,26.244,SFO,,NYJ,W 32-19,,2,3%,0,0%,8,31%,
53,2024,2024-09-15,2,2,26.250,SFO,@,MIN,L 17-23,,0,0%,0,0%,3,13%,
54,2024,2024-09-22,3,3,26.257,SFO,@,LAR,L 24-27,,2,3%,0,0%,5,19%,
55,2024,2024-09-29,4,4,26.264,SFO,,NWE,W 30-13,,0,0%,0,0%,6,23%,
56,2024,2024-10-06,5,5,26.271,SFO,,ARI,L 23-24,,0,0%,0,0%,5,21%,
57,2024,2024-10-10,6,6,26.275,SFO,@,SEA,W 36-24,,1,2%,0,0%,6,20%,
58,2024,2024-10-20,7,7,26.285,SFO,,KAN,L 18-28,,9,14%,0,0%,3,13%,
59,2024,2024-10-27,8,8,26.292,SFO,,DAL,W 30-24,,0,0%,0,0%,6,20%,
60,2024,2024-11-10,9,10,26.306,SFO,@,TAM,W 23-20,,0,0%,0,0%,8,28%,
61,2024,2024-11-17,10,11,26.313,SFO,,SEA,L 17-20,,12,19%,0,0%,3,14%,
62,2024,2024-11-24,11,12,26.320,SFO,@,GNB,L 10-38,*,49,100%,0,0%,2,8%,
