Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num,Pct,Num,Pct,Status
38,2020,2020-12-07,12,13,26.193,SFO,,BUF,L 24-34,,,,,,,,0,0%,0,0%,6,25%,
39,2020,2020-12-13,13,14,26.199,SFO,,WAS,L 15-23,,,,,,,,0,0%,0,0%,10,30%,
40,2020,2020-12-20,14,15,26.206,SFO,@,DAL,L 33-41,,0.0,1,0,1,0,0,0,0%,0,0%,9,24%,
41,2020,2020-12-26,15,16,26.212,SFO,@,ARI,W 20-12,,,,,,,,0,0%,0,0%,10,42%,
42,2020,2021-01-03,16,17,,SFO,,SEA,L 23-26,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List
43,2021,2021-09-12,1,1,27.107,SFO,@,DET,W 41-33,,,,,,,,0,0%,0,0%,10,32%,
44,2021,2021-09-19,2,2,27.114,SFO,@,PHI,W 17-11,,,,,,,,0,0%,0,0%,8,38%,
45,2021,2021-09-26,3,3,27.121,SFO,,GNB,L 28-30,,,,,,,,0,0%,0,0%,8,30%,
46,2021,2021-10-03,4,4,27.128,SFO,,SEA,L 21-28,,,,,,,,0,0%,0,0%,9,29%,
47,2021,2021-10-10,5,5,27.135,SFO,@,ARI,L 10-17,,,,,,,,0,0%,0,0%,4,21%,
48,2021,2021-10-24,6,7,27.149,SFO,,IND,L 18-30,,,,,,,,0,0%,0,0%,7,25%,
49,2021,2021-10-31,7,8,27.156,SFO,@,CHI,W 33-22,,,,,,,,0,0%,0,0%,7,26%,
50,2021,2021-11-07,8,9,27.163,SFO,,ARI,L 17-31,,,,,,,,0,0%,0,0%,7,27%,
51,2021,2021-11-15,9,10,27.171,SFO,,LAR,W 31-10,,,,,,,,0,0%,0,0%,8,35%,
52,2021,2021-11-21,10,11,27.177,SFO,@,JAX,W 30-10,,,,,,,,0,0%,0,0%,8,35%,
53,2021,2021-11-28,11,12,27.184,SFO,,MIN,W 34-26,,,,,,,,0,0%,0,0%,10,36%,
54,2021,2021-12-05,12,13,27.191,SFO,@,SEA,L 23-30,,,,,,,,0,0%,0,0%,7,24%,
55,2021,2021-12-12,13,14,27.198,SFO,@,CIN,W 26-23,,,,,,,,0,0%,0,0%,12,35%,
56,2021,2021-12-19,14,15,27.205,SFO,,ATL,W 31-13,,,,,,,,0,0%,0,0%,9,38%,
57,2021,2021-12-23,15,16,27.209,SFO,@,TEN,L 17-20,,,,,,,,0,0%,0,0%,5,22%,
58,2021,2022-01-02,16,17,27.219,SFO,,HOU,W 23-7,,,,,,,,0,0%,0,0%,9,36%,
59,2021,2022-01-09,17,18,27.226,SFO,@,LAR,W 27-24,,,,,,,,0,0%,0,0%,9,32%,
60,2022,2022-09-11,1,1,28.106,SFO,@,CHI,L 10-19,,,,,,,,0,0%,0,0%,7,29%,
61,2022,2022-09-18,2,2,28.113,SFO,,SEA,W 27-7,,,,,,,,0,0%,0,0%,9,39%,
62,2022,2022-09-25,3,3,28.120,SFO,@,DEN,L 10-11,,0.0,0,0,0,0,0,0,0%,0,0%,9,32%,
63,2022,2022-10-03,4,4,28.128,SFO,,LAR,W 24-9,,,,,,,,0,0%,0,0%,9,36%,
64,2022,2022-10-09,5,5,28.134,SFO,@,CAR,W 37-15,,,,,,,,0,0%,0,0%,9,32%,
65,2022,2022-10-16,6,6,28.141,SFO,@,ATL,L 14-28,,,,,,,,0,0%,0,0%,5,23%,
66,2022,2022-10-23,7,7,28.148,SFO,,KAN,L 23-44,,,,,,,,0,0%,0,0%,6,21%,
67,2022,2022-10-30,8,8,28.155,SFO,@,LAR,W 31-14,,,,,,,,0,0%,0,0%,8,33%,
68,2022,2022-11-13,9,10,28.169,SFO,,LAC,W 22-16,,,,,,,,0,0%,0,0%,9,32%,
69,2022,2022-11-21,10,11,28.177,SFO,@,ARI,W 38-10,,,,,,,,0,0%,0,0%,10,38%,
70,2022,2022-11-27,11,12,28.183,SFO,,NOR,W 13-0,,,,,,,,0,0%,0,0%,7,41%,
71,2022,2022-12-04,12,13,28.190,SFO,,MIA,W 33-17,,,,,,,,0,0%,0,0%,11,37%,
72,2022,2022-12-11,13,14,28.197,SFO,,TAM,W 35-7,,,,,,,,0,0%,0,0%,8,38%,
73,2022,2022-12-15,14,15,28.201,SFO,@,SEA,W 21-13,,,,,,,,0,0%,0,0%,10,36%,
74,2022,2022-12-24,15,16,28.210,SFO,,WAS,W 37-20,,,,,,,,0,0%,0,0%,9,33%,
75,2022,2023-01-01,16,17,28.218,SFO,@,LVR,W 37-34,,,,,,,,0,0%,0,0%,10,30%,
76,2022,2023-01-08,17,18,28.225,SFO,,ARI,W 38-13,,,,,,,,0,0%,0,0%,11,42%,
77,2023,2023-09-10,1,1,29.105,SFO,@,PIT,W 30-7,,,,,,,,0,0%,0,0%,10,38%,
78,2023,2023-09-17,2,2,29.112,SFO,@,LAR,W 30-23,,0.0,0,0,0,0,0,0,0%,0,0%,10,36%,
79,2023,2023-09-21,3,3,29.116,SFO,,NYG,W 30-12,,,,,,,,0,0%,0,0%,9,32%,
80,2023,2023-10-01,4,4,29.126,SFO,,ARI,W 35-16,,,,,,,,0,0%,0,0%,6,27%,
81,2023,2023-10-08,5,5,29.133,SFO,,DAL,W 42-10,,,,,,,,0,0%,0,0%,10,37%,
82,2023,2023-10-15,6,6,29.140,SFO,@,CLE,L 17-19,,,,,,,,0,0%,0,0%,11,36%,
83,2023,2023-10-23,7,7,29.148,SFO,@,MIN,L 17-22,,,,,,,,0,0%,0,0%,5,23%,
84,2023,2023-10-29,8,8,29.154,SFO,,CIN,L 17-31,,,,,,,,0,0%,0,0%,6,24%,
85,2023,2023-11-12,9,10,29.168,SFO,@,JAX,W 34-3,,,,,,,,0,0%,0,0%,9,39%,
86,2023,2023-11-19,10,11,29.175,SFO,,TAM,W 27-14,,,,,,,,0,0%,0,0%,8,36%,
87,2023,2023-11-23,11,12,29.179,SFO,@,SEA,W 31-13,,,,,,,,0,0%,0,0%,10,35%,
88,2023,2023-12-03,12,13,29.189,SFO,@,PHI,W 42-19,,,,,,,,0,0%,0,0%,8,31%,
89,2023,2023-12-10,13,14,29.196,SFO,,SEA,W 28-16,,,,,,,,0,0%,0,0%,10,37%,
90,2023,2023-12-17,14,15,29.203,SFO,@,ARI,W 45-29,,,,,,,,0,0%,0,0%,9,29%,
91,2023,2023-12-25,15,16,29.211,SFO,,BAL,L 19-33,,,,,,,,0,0%,0,0%,5,19%,
92,2023,2023-12-31,16,17,29.217,SFO,@,WAS,W 27-10,,,,,,,,0,0%,0,0%,7,33%,
93,2023,2024-01-07,17,18,29.224,SFO,,LAR,L 20-21,,,,,,,,0,0%,0,0%,7,37%,
94,2024,2024-09-09,1,1,30.104,SFO,,NYJ,W 32-19,,,,,,,,0,0%,0,0%,9,35%,
95,2024,2024-09-15,2,2,30.110,SFO,@,MIN,L 17-23,,,,,,,,0,0%,0,0%,6,26%,
96,2024,2024-09-22,3,3,30.117,SFO,@,LAR,L 24-27,,,,,,,,0,0%,0,0%,7,26%,
97,2024,2024-09-29,4,4,30.124,SFO,,NWE,W 30-13,,0.0,0,0,0,0,0,0,0%,0,0%,9,35%,
98,2024,2024-10-06,5,5,30.131,SFO,,ARI,L 23-24,,,,,,,,0,0%,0,0%,6,25%,
99,2024,2024-10-10,6,6,30.135,SFO,@,SEA,W 36-24,,,,,,,,0,0%,0,0%,10,33%,
100,2024,2024-10-20,7,7,30.145,SFO,,KAN,L 18-28,,,,,,,,0,0%,0,0%,7,29%,
101,2024,2024-10-27,8,8,30.152,SFO,,DAL,W 30-24,,,,,,,,0,0%,0,0%,10,33%,
102,2024,2024-11-10,9,10,30.166,SFO,@,TAM,W 23-20,,,,,,,,0,0%,0,0%,9,31%,
103,2024,2024-11-17,10,11,30.173,SFO,,SEA,L 17-20,,,,,,,,0,0%,0,0%,6,29%,
104,2024,2024-11-24,11,12,30.180,SFO,@,GNB,L 10-38,,,,,,,,0,0%,0,0%,5,20%,
