Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds,Y/A,TD,2PM,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
102,2023,2023-10-01,4,4,29.357,SFO,,ARI,W 35-16,*,1,1,9,9.00,0,100.0%,9.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,53,96%,0,0%,0,0%,
103,2023,2023-10-08,5,5,29.364,SFO,,DAL,W 42-10,*,4,3,67,22.33,3,75.0%,16.75,0,0,,0,,3,18,0.0,0,0,0,0,0,0,0,0,0,0,0,56,79%,0,0%,0,0%,
104,2023,2023-10-15,6,6,30.006,SFO,@,CLE,L 17-19,*,2,1,1,1.00,0,50.0%,0.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,61,98%,0,0%,0,0%,
105,2023,2023-10-23,7,7,30.014,SFO,@,MIN,L 17-22,*,7,5,78,15.60,0,71.4%,11.14,1,2,2.00,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,51,96%,0,0%,0,0%,
106,2023,2023-10-29,8,8,30.020,SFO,,CIN,L 17-31,*,11,9,149,16.56,0,81.8%,13.55,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,55,93%,0,0%,0,0%,
107,2023,2023-11-12,9,10,30.034,SFO,@,JAX,W 34-3,*,4,3,116,38.67,1,75.0%,29.00,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,45,73%,0,0%,0,0%,
108,2023,2023-11-19,10,11,30.041,SFO,,TAM,W 27-14,*,9,8,89,11.13,1,88.9%,9.89,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,58,97%,0,0%,0,0%,
109,2023,2023-11-23,11,12,30.045,SFO,@,SEA,W 31-13,*,5,3,19,6.33,0,60.0%,3.80,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,66,100%,0,0%,0,0%,
110,2023,2023-12-03,12,13,30.055,SFO,@,PHI,W 42-19,*,6,4,68,17.00,0,66.7%,11.33,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,55,93%,0,0%,1,4%,
111,2023,2023-12-10,13,14,30.062,SFO,,SEA,W 28-16,*,5,3,76,25.33,1,60.0%,15.20,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,50,93%,0,0%,0,0%,
112,2023,2023-12-17,14,15,30.069,SFO,@,ARI,W 45-29,*,4,2,54,27.00,0,50.0%,13.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,48,86%,0,0%,1,3%,
113,2023,2023-12-25,15,16,30.077,SFO,,BAL,L 19-33,*,10,7,126,18.00,0,70.0%,12.60,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,62,89%,0,0%,0,0%,
114,2023,2023-12-31,16,17,30.083,SFO,@,WAS,W 27-10,*,4,3,29,9.67,0,75.0%,7.25,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,64,91%,0,0%,0,0%,
115,2023,2024-01-07,17,18,,SFO,,LAR,L 20-21,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
116,2024,2024-09-09,1,1,30.336,SFO,,NYJ,W 32-19,*,5,4,40,10.00,0,80.0%,8.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,66,92%,0,0%,0,0%,
117,2024,2024-09-15,2,2,30.342,SFO,@,MIN,L 17-23,*,8,7,76,10.86,1,87.5%,9.50,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,51,73%,0,0%,0,0%,
118,2024,2024-09-22,3,3,,SFO,@,LAR,L 24-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
119,2024,2024-09-29,4,4,30.356,SFO,,NWE,W 30-13,*,4,4,45,11.25,1,100.0%,11.25,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,59,94%,0,0%,0,0%,
120,2024,2024-10-06,5,5,30.363,SFO,,ARI,L 23-24,*,12,8,64,8.00,1,66.7%,5.33,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,58,91%,0,0%,0,0%,
121,2024,2024-10-10,6,6,31.001,SFO,@,SEA,W 36-24,*,6,5,58,11.60,2,83.3%,9.67,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,57,88%,0,0%,0,0%,
122,2024,2024-10-20,7,7,31.011,SFO,,KAN,L 18-28,*,7,6,92,15.33,0,85.7%,13.14,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,58,92%,0,0%,0,0%,
123,2024,2024-10-27,8,8,31.018,SFO,,DAL,W 30-24,*,7,6,128,21.33,1,85.7%,18.29,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,64,94%,0,0%,0,0%,
124,2024,2024-11-10,9,10,31.032,SFO,@,TAM,W 23-20,*,4,3,57,19.00,1,75.0%,14.25,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,57,89%,0,0%,0,0%,
125,2024,2024-11-17,10,11,,SFO,,SEA,L 17-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
126,2024,2024-11-24,11,12,31.046,SFO,@,GNB,L 10-38,*,6,6,82,13.67,1,100.0%,13.67,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,41,84%,0,0%,0,0%,
