Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
112,2022,2022-12-24,15,16,28.094,BAL,,ATL,W 17-9,,1,1,6,6.00,1,100.0%,6.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,28,54%,0,0%,0,0%,
113,2022,2023-01-01,16,17,28.102,BAL,,PIT,L 13-16,,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,31,60%,0,0%,0,0%,
114,2022,2023-01-08,17,18,28.109,BAL,@,CIN,L 16-27,*,9,2,24,12.00,0,22.2%,2.67,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,49,63%,0,0%,0,0%,
115,2023,2023-09-10,1,1,28.354,LAR,@,SEA,W 30-13,,,,,,,0.0%,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,3,4%,0,0%,0,0%,
116,2023,2023-09-17,2,2,28.361,LAR,,SFO,L 23-30,,,,,,,0.0%,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,6,8%,0,0%,5,18%,
117,2023,2023-09-25,3,3,29.004,LAR,@,CIN,L 16-19,,,,,,,0.0%,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,1,2%,0,0%,4,13%,
118,2023,2023-10-01,4,4,29.010,LAR,@,IND,W 29-23,,,,,,,0.0%,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,7,9%,0,0%,7,26%,
119,2023,2023-10-08,5,5,,LAR,,PHI,L 14-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
120,2023,2023-10-15,6,6,29.024,LAR,,ARI,W 26-9,,,,,,,0.0%,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,0,0%,0,0%,7,26%,
121,2023,2023-10-22,7,7,29.031,LAR,,PIT,L 17-24,,,,,,,0.0%,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,0,0%,0,0%,13,50%,
122,2023,2023-10-29,8,8,29.038,LAR,@,DAL,L 20-43,,,,,,,0.0%,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,0,0%,0,0%,17,57%,
123,2023,2023-11-05,9,9,29.045,LAR,@,GNB,L 3-20,,1,1,15,15.00,0,100.0%,15.00,0,0,,0,1,20,20.00,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,9,16%,0,0%,12,52%,
124,2023,2023-11-19,10,11,29.059,LAR,,SEA,W 17-16,,2,2,24,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,10%,0,0%,4,15%,
125,2023,2023-11-26,11,12,29.066,LAR,@,ARI,W 37-14,,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,40,60%,0,0%,15,54%,
126,2023,2023-12-03,12,13,29.073,LAR,,CLE,W 36-19,,5,4,55,13.75,1,80.0%,11.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,38,59%,0,0%,9,27%,
127,2023,2023-12-10,13,14,29.080,LAR,@,BAL,L 31-37,,10,3,46,15.33,1,30.0%,4.60,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,66,86%,0,0%,0,0%,
128,2023,2023-12-17,14,15,29.087,LAR,,WAS,W 28-20,*,3,2,44,22.00,1,66.7%,14.67,1,23,23.00,0,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,71,95%,0,0%,0,0%,
129,2023,2023-12-21,15,16,29.091,LAR,,NOR,W 30-22,*,6,6,82,13.67,1,100.0%,13.67,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,65,93%,0,0%,0,0%,
130,2023,2023-12-31,16,17,29.101,LAR,@,NYG,W 26-25,*,10,6,92,15.33,0,60.0%,9.20,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,2,1,0,0,0,0,57,92%,0,0%,0,0%,
131,2023,2024-01-07,17,18,29.108,LAR,@,SFO,W 21-20,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,26,39%,0,0%,0,0%,
132,2024,2024-09-08,1,1,29.353,LAR,@,DET,L 20-26,*,7,4,42,10.50,0,57.1%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,72,92%,0,0%,0,0%,
133,2024,2024-09-15,2,2,29.360,LAR,@,ARI,L 10-41,*,4,2,50,25.00,0,50.0%,12.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,48,92%,0,0%,0,0%,
134,2024,2024-09-22,3,3,30.001,LAR,,SFO,W 27-24,*,4,1,32,32.00,0,25.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,54,93%,0,0%,0,0%,
135,2024,2024-09-29,4,4,30.008,LAR,@,CHI,L 18-24,*,3,2,37,18.50,0,66.7%,12.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,52,85%,0,0%,0,0%,
136,2024,2024-10-06,5,5,30.015,LAR,,GNB,L 19-24,*,5,3,28,9.33,1,60.0%,5.60,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,76,97%,0,0%,0,0%,
137,2024,2024-10-20,6,7,30.029,LAR,,LVR,W 20-15,*,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,50,91%,0,0%,0,0%,
138,2024,2024-10-24,7,8,30.033,LAR,,MIN,W 30-20,*,3,2,35,17.50,2,66.7%,11.67,0,0,,0,0,0,,0,0,0,,0,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,61,85%,0,0%,0,0%,
139,2024,2024-11-03,8,9,30.043,LAR,@,SEA,W 26-20,*,9,6,94,15.67,2,66.7%,10.44,0,0,,0,0,0,,0,0,0,,0,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,54,70%,0,0%,0,0%,
140,2024,2024-11-11,9,10,30.051,LAR,,MIA,L 15-23,*,5,1,23,23.00,0,20.0%,4.60,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,58,83%,0,0%,0,0%,
141,2024,2024-11-17,10,11,30.057,LAR,@,NWE,W 28-22,*,4,2,19,9.50,0,50.0%,4.75,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,39,75%,0,0%,0,0%,
142,2024,2024-11-24,11,12,30.064,LAR,,PHI,L 20-37,*,3,2,15,7.50,1,66.7%,5.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,51,80%,0,0%,0,0%,
