Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num,Pct,Num,Pct,Status
19,2021,2021-09-26,3,3,24.155,TEN,,IND,W 25-16,,0.0,1,0,1,0,0,0,0%,16,26%,6,26%,
20,2021,2021-10-03,4,4,,TEN,@,NYJ,L 24-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
21,2021,2021-10-10,5,5,,TEN,@,JAX,W 37-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
22,2021,2021-10-18,6,6,,TEN,,BUF,W 34-31,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
23,2021,2021-10-24,7,7,24.183,TEN,,KAN,W 27-3,,0.0,0,0,0,0,0,0,0%,27,38%,3,16%,
24,2021,2021-10-31,8,8,24.190,TEN,@,IND,W 34-31,,0.0,1,0,1,0,0,0,0%,19,24%,5,16%,
25,2021,2021-11-07,9,9,24.197,TEN,@,LAR,W 28-16,,0.0,0,1,1,0,0,0,0%,17,22%,4,15%,
26,2021,2021-11-14,10,10,24.204,TEN,,NOR,W 23-21,*,,,,,,,0,0%,21,31%,6,21%,
27,2021,2021-11-21,11,11,24.211,TEN,,HOU,L 13-22,*,0.0,1,1,2,0,0,0,0%,27,42%,8,32%,
28,2021,2021-11-28,12,12,24.218,TEN,@,NWE,L 13-36,,,,,,,,0,0%,6,10%,10,36%,
29,2021,2021-12-12,13,14,24.232,TEN,,JAX,W 20-0,,,,,,,,0,0%,3,5%,0,0%,
30,2021,2021-12-19,14,15,,TEN,@,PIT,L 13-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
31,2021,2021-12-23,15,16,,TEN,,SFO,W 20-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
32,2021,2022-01-02,16,17,,TEN,,MIA,W 34-3,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
33,2021,2022-01-09,17,18,24.260,TEN,@,HOU,W 28-25,*,0.0,0,1,1,0,0,0,0%,13,23%,4,15%,
34,2022,2022-09-11,1,1,,TEN,,NYG,L 20-21,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
35,2022,2022-09-19,2,2,,TEN,@,BUF,L 7-41,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
36,2022,2022-09-25,3,3,,TEN,,LVR,W 24-22,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
37,2022,2022-10-02,4,4,,TEN,@,IND,W 24-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
38,2022,2022-10-09,5,5,,TEN,@,WAS,W 21-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
39,2022,2022-10-23,6,7,,TEN,,IND,W 19-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
40,2022,2022-10-30,7,8,25.189,TEN,@,HOU,W 17-10,,0.0,0,1,1,0,0,0,0%,7,13%,3,11%,
41,2022,2022-11-06,8,9,25.196,TEN,@,KAN,L 17-20,,,,,,,,0,0%,4,4%,5,16%,
42,2022,2022-11-13,9,10,25.203,TEN,,DEN,W 17-10,,,,,,,,0,0%,13,16%,3,10%,
43,2022,2022-11-17,10,11,25.207,TEN,@,GNB,W 27-17,,,,,,,,0,0%,8,13%,2,9%,
44,2022,2022-11-27,11,12,,TEN,,CIN,L 16-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
45,2022,2022-12-04,12,13,25.224,TEN,@,PHI,L 10-35,,0.0,1,0,1,0,0,0,0%,16,22%,0,0%,
46,2022,2022-12-19,14,15,,LAR,@,GNB,L 12-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
47,2022,2022-12-25,15,16,25.245,LAR,,DEN,W 51-14,,2.0,4,0,4,2,2,0,0%,16,24%,0,0%,
48,2022,2023-01-01,16,17,25.252,LAR,@,LAC,L 10-31,,0.0,1,1,2,0,0,0,0%,24,38%,0,0%,
49,2022,2023-01-08,17,18,25.259,LAR,@,SEA,L 16-19,,0.0,0,0,0,0,0,0,0%,14,20%,9,27%,
50,2023,2023-09-10,1,1,26.139,LAR,@,SEA,W 30-13,,,,,,,,0,0%,10,20%,0,0%,
51,2023,2023-09-17,2,2,26.146,LAR,,SFO,L 23-30,*,0.0,0,1,1,0,0,0,0%,6,11%,0,0%,
52,2023,2023-09-25,3,3,26.154,LAR,@,CIN,L 16-19,,0.0,0,1,1,0,0,0,0%,18,23%,8,26%,
53,2023,2023-10-01,4,4,26.160,LAR,@,IND,W 29-23,,0.0,0,1,1,0,0,0,0%,12,19%,9,33%,
54,2023,2023-10-08,5,5,26.167,LAR,,PHI,L 14-23,,0.0,2,0,2,1,0,0,0%,18,23%,6,30%,
55,2023,2023-10-15,6,6,,LAR,,ARI,W 26-9,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
56,2023,2023-10-22,7,7,,LAR,,PIT,L 17-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
57,2023,2023-10-29,8,8,26.188,LAR,@,DAL,L 20-43,,0.0,1,2,3,0,0,0,0%,26,40%,0,0%,
58,2023,2023-11-05,9,9,26.195,LAR,@,GNB,L 3-20,,0.0,1,2,3,0,0,0,0%,27,38%,0,0%,
59,2023,2023-11-19,10,11,26.209,LAR,,SEA,W 17-16,,,,,,,,0,0%,12,18%,0,0%,
60,2023,2023-11-26,11,12,26.216,LAR,@,ARI,W 37-14,,0.0,0,0,0,0,0,0,0%,30,42%,0,0%,
61,2023,2023-12-03,12,13,26.223,LAR,,CLE,W 36-19,*,0.0,0,1,1,0,0,0,0%,13,18%,0,0%,
62,2023,2023-12-10,13,14,26.230,LAR,@,BAL,L 31-37,,,,,,,,0,0%,12,17%,1,3%,
63,2023,2023-12-17,14,15,26.237,LAR,,WAS,W 28-20,,0.0,0,1,1,0,0,0,0%,17,28%,1,4%,
64,2023,2023-12-21,15,16,26.241,LAR,,NOR,W 30-22,,0.0,2,0,2,0,0,0,0%,12,20%,1,4%,
65,2023,2023-12-31,16,17,26.251,LAR,@,NYG,W 26-25,,,,,,,,0,0%,14,19%,11,37%,
66,2023,2024-01-07,17,18,26.258,LAR,@,SFO,W 21-20,*,0.0,1,0,1,0,0,0,0%,25,41%,1,5%,
67,2024,2024-09-08,1,1,,LAR,@,DET,L 20-26,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
68,2024,2024-09-15,2,2,,LAR,@,ARI,L 10-41,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
69,2024,2024-09-22,3,3,,LAR,,SFO,W 27-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
70,2024,2024-09-29,4,4,,LAR,@,CHI,L 18-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
71,2024,2024-10-06,5,5,,LAR,,GNB,L 19-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
72,2024,2024-10-20,6,7,,LAR,,LVR,W 20-15,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
73,2024,2024-10-24,7,8,,LAR,,MIN,W 30-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
74,2024,2024-11-03,8,9,,LAR,@,SEA,W 26-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
75,2024,2024-11-11,9,10,,LAR,,MIA,L 15-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
76,2024,2024-11-17,10,11,,LAR,@,NWE,W 28-22,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
77,2024,2024-11-24,11,12,,LAR,,PHI,L 20-37,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
