Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Num,Pct,Num,Pct,Num,Pct,Status
32,2021,2022-01-02,16,17,24.350,DAL,,ARI,L 22-25,*,0.0,0,2,2,0,0,0,0,0,0,0,0%,31,40%,0,0%,
33,2021,2022-01-08,17,18,24.356,DAL,@,PHI,W 51-26,*,0.0,3,2,5,2,0,0,0,0,0,0,0%,41,55%,0,0%,
34,2022,2022-09-11,1,1,25.237,DAL,,TAM,L 3-19,,0.0,0,1,1,0,0,0,0,0,0,0,0%,22,35%,0,0%,
35,2022,2022-09-18,2,2,25.244,DAL,,CIN,W 20-17,,0.0,0,1,1,0,0,0,0,0,0,0,0%,28,40%,0,0%,
36,2022,2022-09-26,3,3,25.252,DAL,@,NYG,W 23-16,,0.0,1,0,1,0,0,0,0,0,0,0,0%,27,38%,0,0%,
37,2022,2022-10-02,4,4,25.258,DAL,,WAS,W 25-10,,1.0,2,0,2,2,1,0,0,0,0,0,0%,23,31%,0,0%,
38,2022,2022-10-09,5,5,25.265,DAL,@,LAR,W 22-10,*,0.0,2,0,2,0,0,0,0,0,0,0,0%,22,34%,4,13%,
39,2022,2022-10-16,6,6,25.272,DAL,@,PHI,L 17-26,,0.0,3,0,3,0,0,0,0,0,0,0,0%,33,47%,0,0%,
40,2022,2022-10-23,7,7,,DAL,,DET,W 24-6,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
41,2022,2022-10-30,8,8,25.286,DAL,,CHI,W 49-29,,0.0,0,2,2,0,0,0,0,0,0,0,0%,27,34%,0,0%,
42,2022,2022-11-13,9,10,25.300,DAL,@,GNB,L 28-31,,0.0,3,0,3,0,0,0,0,0,0,0,0%,25,39%,6,20%,
43,2022,2022-11-20,10,11,25.307,DAL,@,MIN,W 40-3,,0.0,1,2,3,0,0,0,0,0,0,0,0%,24,42%,1,4%,
44,2022,2022-11-24,11,12,25.311,DAL,,NYG,W 28-20,,0.0,0,0,0,0,0,0,0,0,0,0,0%,23,36%,4,17%,
45,2022,2022-12-04,12,13,25.321,DAL,,IND,W 54-19,,0.0,1,2,3,0,0,0,0,0,0,0,0%,23,32%,3,10%,
46,2022,2022-12-11,13,14,25.328,DAL,,HOU,W 27-23,,0.0,0,2,2,0,0,0,0,0,1,0,0%,31,47%,6,21%,
47,2022,2022-12-18,14,15,25.335,DAL,@,JAX,L 34-40,,0.0,0,2,2,0,0,0,0,0,0,0,0%,23,33%,6,18%,
48,2022,2022-12-24,15,16,25.341,DAL,,PHI,W 40-34,,0.0,1,1,2,0,0,0,0,0,0,0,0%,27,38%,6,19%,
49,2022,2022-12-29,16,17,25.346,DAL,@,TEN,W 27-13,,0.0,1,1,2,0,0,0,0,0,0,0,0%,23,35%,4,16%,
50,2022,2023-01-08,17,18,25.356,DAL,@,WAS,L 6-26,,0.0,1,3,4,0,0,0,0,0,0,0,0%,22,33%,7,21%,
51,2023,2023-09-10,1,1,26.236,DAL,@,NYG,W 40-0,,0.0,0,0,0,0,0,0,0,0,0,0,0%,34,49%,1,4%,
52,2023,2023-09-17,2,2,26.243,DAL,,NYJ,W 30-10,,0.0,0,1,1,0,0,0,0,0,0,0,0%,13,28%,0,0%,
53,2023,2023-09-24,3,3,26.250,DAL,@,ARI,L 16-28,,,,,,,,,,,,0,0%,16,26%,0,0%,
54,2023,2023-10-01,4,4,26.257,DAL,,NWE,W 38-3,,0.0,2,0,2,1,0,0,0,0,0,0,0%,18,33%,0,0%,
55,2023,2023-10-08,5,5,26.264,DAL,@,SFO,L 10-42,,0.0,1,0,1,0,0,0,0,0,0,0,0%,25,35%,0,0%,
56,2023,2023-10-16,6,6,26.272,DAL,@,LAC,W 20-17,,,,,,,,,,,,0,0%,19,26%,0,0%,
57,2023,2023-10-29,7,8,26.285,DAL,,LAR,W 43-20,,0.0,0,1,1,0,0,0,0,0,1,0,0%,9,15%,0,0%,
58,2023,2023-11-05,8,9,26.292,DAL,@,PHI,L 23-28,,,,,,,,,,,,0,0%,8,13%,0,0%,
59,2023,2023-11-12,9,10,26.299,DAL,,NYG,W 49-17,,1.0,2,1,3,1,2,0,0,0,0,0,0%,16,28%,0,0%,
60,2023,2023-11-19,10,11,26.306,DAL,@,CAR,W 33-10,,0.0,0,1,1,0,0,0,0,0,0,0,0%,16,27%,0,0%,
61,2023,2023-11-23,11,12,26.310,DAL,,WAS,W 45-10,,0.0,0,1,1,0,0,0,0,0,0,0,0%,17,22%,0,0%,
62,2023,2023-11-30,12,13,26.317,DAL,,SEA,W 41-35,,0.0,0,0,0,0,0,0,0,0,0,0,0%,11,16%,0,0%,
63,2023,2023-12-10,13,14,26.327,DAL,,PHI,W 33-13,,0.0,2,0,2,0,0,0,0,0,0,0,0%,12,22%,0,0%,
64,2023,2023-12-17,14,15,26.334,DAL,@,BUF,L 10-31,,0.0,1,0,1,0,0,0,0,0,0,0,0%,17,25%,0,0%,
65,2023,2023-12-24,15,16,26.341,DAL,@,MIA,L 20-22,,0.0,0,1,1,0,0,0,0,0,0,0,0%,16,25%,0,0%,
66,2023,2023-12-30,16,17,26.347,DAL,,DET,W 20-19,,0.0,0,1,1,0,0,0,0,0,0,0,0%,23,33%,0,0%,
67,2023,2024-01-07,17,18,26.355,DAL,@,WAS,W 38-10,,0.0,0,1,1,0,0,0,0,0,0,0,0%,18,37%,0,0%,
68,2024,2024-09-08,1,1,27.235,LAR,@,DET,L 20-26,,0.0,0,2,2,0,0,0,0,0,0,0,0%,4,7%,0,0%,
69,2024,2024-09-15,2,2,27.242,LAR,@,ARI,L 10-41,,0.0,0,1,1,0,0,0,0,0,0,0,0%,16,24%,1,4%,
70,2024,2024-09-22,3,3,27.249,LAR,,SFO,W 27-24,*,0.0,1,2,3,0,1,0,0,0,0,0,0%,29,41%,6,22%,
71,2024,2024-09-29,4,4,27.256,LAR,@,CHI,L 18-24,*,0.0,1,1,2,0,0,0,0,0,0,0,0%,30,50%,5,19%,
72,2024,2024-10-06,5,5,27.263,LAR,,GNB,L 19-24,,0.0,0,2,2,0,0,0,0,0,0,0,0%,19,32%,4,18%,
73,2024,2024-10-20,6,7,27.277,LAR,,LVR,W 20-15,,0.0,3,3,6,0,0,0,0,0,0,0,0%,35,44%,7,25%,
74,2024,2024-10-24,7,8,27.281,LAR,,MIN,W 30-20,*,,,,,,,,,,,0,0%,8,16%,2,8%,
75,2024,2024-11-03,8,9,,LAR,@,SEA,W 26-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
76,2024,2024-11-11,9,10,,LAR,,MIA,L 15-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
77,2024,2024-11-17,10,11,,LAR,@,NWE,W 28-22,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
78,2024,2024-11-24,11,12,27.312,LAR,,PHI,L 20-37,,,,,,,,,,,,0,0%,19,26%,0,0%,
