Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
73,2023,2023-10-22,7,7,28.086,LAR,,PIT,L 17-24,*,,,,,,,,,,,,,68,100%,0,0%,0,0%,
74,2023,2023-10-29,8,8,28.093,LAR,@,DAL,L 20-43,*,,,,,,,,,,,,,62,100%,0,0%,0,0%,
75,2023,2023-11-05,9,9,28.100,LAR,@,GNB,L 3-20,*,,,,,,,,,,,,,58,100%,0,0%,0,0%,
76,2023,2023-11-19,10,11,28.114,LAR,,SEA,W 17-16,*,,,,,,,,,,,,,67,100%,0,0%,0,0%,
77,2023,2023-11-26,11,12,28.121,LAR,@,ARI,W 37-14,*,,,,,,,,,,,,,64,96%,0,0%,0,0%,
78,2023,2023-12-03,12,13,28.128,LAR,,CLE,W 36-19,*,,,,,,,,,,,,,64,100%,0,0%,0,0%,
79,2023,2023-12-10,13,14,28.135,LAR,@,BAL,L 31-37,*,,,,,,,,,,,,,77,100%,0,0%,0,0%,
80,2023,2023-12-17,14,15,28.142,LAR,,WAS,W 28-20,*,,,,,,,,,,,,,75,100%,0,0%,0,0%,
81,2023,2023-12-21,15,16,28.146,LAR,,NOR,W 30-22,*,,,,,,,,,,,,,70,100%,0,0%,0,0%,
82,2023,2023-12-31,16,17,28.156,LAR,@,NYG,W 26-25,*,,,,,,,,,,,,,62,100%,0,0%,0,0%,
83,2023,2024-01-07,17,18,28.163,LAR,@,SFO,W 21-20,*,,,,,,,,,,,,,41,61%,0,0%,0,0%,
84,2024,2024-09-08,1,1,29.042,CHI,,TEN,W 24-17,*,,,,,,,,,,,,,56,100%,0,0%,4,14%,
85,2024,2024-09-15,2,2,29.049,CHI,@,HOU,L 13-19,*,,,,,,,,,,,,,70,100%,0,0%,3,10%,
86,2024,2024-09-22,3,3,29.056,CHI,@,IND,L 16-21,*,,,,,,,,,,,,,90,100%,0,0%,3,13%,
87,2024,2024-09-29,4,4,29.063,CHI,,LAR,W 24-18,*,,,,,,,,,,,,,60,100%,0,0%,4,15%,
88,2024,2024-10-06,5,5,29.070,CHI,,CAR,W 36-10,*,,,,,,,,,,,,,72,96%,0,0%,5,19%,
89,2024,2024-10-13,6,6,29.077,CHI,,JAX,W 35-16,*,,,,,,,,,,,,,63,95%,0,0%,6,25%,
90,2024,2024-10-27,7,8,29.091,CHI,@,WAS,L 15-18,*,,,,,,,,,,,,,63,100%,0,0%,1,4%,
91,2024,2024-11-03,8,9,29.098,CHI,@,ARI,L 9-29,*,,,,,,,,,,,,,74,100%,0,0%,3,11%,
92,2024,2024-11-10,9,10,29.105,CHI,,NWE,L 3-19,*,,,,,,,,,,,,,60,100%,0,0%,1,4%,
