Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num,Pct,Num,Pct,Status
59,2020,2020-10-04,4,4,32.236,CHI,,IND,L 11-19,,,,,,,,0,0%,0,0%,8,30%,
60,2020,2020-10-08,5,5,32.240,CHI,,TAM,W 20-19,,,,,,,,0,0%,0,0%,9,32%,
61,2020,2020-10-18,6,6,32.250,CHI,@,CAR,W 23-16,,,,,,,,0,0%,0,0%,9,35%,
62,2020,2020-10-26,7,7,32.258,CHI,@,LAR,L 10-24,,,,,,,,0,0%,0,0%,7,28%,
63,2020,2020-11-01,8,8,32.264,CHI,,NOR,L 23-26,,,,,,,,0,0%,0,0%,10,29%,
64,2020,2020-11-08,9,9,32.271,CHI,@,TEN,L 17-24,,0.0,1,0,1,0,0,0,0%,0,0%,10,30%,
65,2020,2020-11-16,10,10,32.279,CHI,,MIN,L 13-19,,,,,,,,0,0%,0,0%,8,32%,
66,2020,2020-11-29,11,12,32.292,CHI,@,GNB,L 25-41,,,,,,,,0,0%,0,0%,5,20%,
67,2020,2020-12-06,12,13,32.299,CHI,,DET,L 30-34,,,,,,,,0,0%,0,0%,9,30%,
68,2020,2020-12-13,13,14,32.306,CHI,,HOU,W 36-7,,,,,,,,0,0%,0,0%,12,45%,
69,2020,2020-12-20,14,15,32.313,CHI,@,MIN,W 33-27,,,,,,,,0,0%,0,0%,8,28%,
70,2020,2020-12-27,15,16,32.320,CHI,@,JAX,W 41-17,,,,,,,,0,0%,0,0%,10,32%,
71,2020,2021-01-03,16,17,32.327,CHI,,GNB,L 16-35,,,,,,,,0,0%,0,0%,5,22%,
72,2021,2021-09-12,1,1,33.213,CHI,@,LAR,L 14-34,,,,,,,,0,0%,0,0%,3,15%,
73,2021,2021-09-19,2,2,33.220,CHI,,CIN,W 20-17,,,,,,,,0,0%,0,0%,8,37%,
74,2021,2021-09-26,3,3,33.227,CHI,@,CLE,L 6-26,,,,,,,,0,0%,0,0%,9,33%,
75,2021,2021-10-03,4,4,33.234,CHI,,DET,W 24-14,,,,,,,,0,0%,0,0%,8,38%,
76,2021,2021-10-10,5,5,33.241,CHI,@,LVR,W 20-9,,0.0,0,0,0,0,0,0,0%,0,0%,9,41%,
77,2021,2021-10-17,6,6,33.248,CHI,,GNB,L 14-24,,,,,,,,0,0%,0,0%,6,29%,
78,2021,2021-10-24,7,7,33.255,CHI,@,TAM,L 3-38,,,,,,,,0,0%,0,0%,5,20%,
79,2021,2021-10-31,8,8,33.262,CHI,,SFO,L 22-33,,0.0,1,0,1,0,0,0,0%,0,0%,7,26%,
80,2021,2021-11-08,9,9,33.270,CHI,@,PIT,L 27-29,,,,,,,,0,0%,0,0%,11,31%,
81,2021,2021-11-21,10,11,33.283,CHI,,BAL,L 13-16,,,,,,,,0,0%,0,0%,7,28%,
82,2021,2021-11-25,11,12,33.287,CHI,@,DET,W 16-14,,0.0,0,1,1,0,0,0,0%,0,0%,9,38%,
83,2021,2021-12-05,12,13,33.297,CHI,,ARI,L 22-33,,,,,,,,0,0%,0,0%,5,21%,
84,2021,2021-12-12,13,14,33.304,CHI,@,GNB,L 30-45,,,,,,,,0,0%,0,0%,11,31%,
85,2021,2021-12-20,14,15,33.312,CHI,,MIN,L 9-17,,,,,,,,0,0%,0,0%,5,24%,
86,2021,2021-12-26,15,16,33.318,CHI,@,SEA,W 25-24,,0.0,1,0,1,0,0,0,0%,0,0%,6,24%,
87,2021,2022-01-02,16,17,33.325,CHI,,NYG,W 29-3,,0.0,0,1,1,0,0,0,0%,0,0%,10,43%,
88,2021,2022-01-09,17,18,33.332,CHI,@,MIN,L 17-31,,,,,,,,0,0%,0,0%,4,16%,
89,2022,2022-09-11,1,1,34.212,CHI,,SFO,W 19-10,,,,,,,,0,0%,0,0%,10,42%,
90,2022,2022-09-18,2,2,34.219,CHI,@,GNB,L 10-27,,0.0,1,0,1,0,0,0,0%,0,0%,6,27%,
91,2022,2022-09-25,3,3,34.226,CHI,,HOU,W 23-20,,,,,,,,0,0%,0,0%,9,31%,
92,2022,2022-10-02,4,4,34.233,CHI,@,NYG,L 12-20,,,,,,,,0,0%,0,0%,9,30%,
93,2022,2022-10-09,5,5,34.240,CHI,@,MIN,L 22-29,,,,,,,,0,0%,0,0%,6,26%,
94,2022,2022-10-13,6,6,34.244,CHI,,WAS,L 7-12,,,,,,,,0,0%,0,0%,5,25%,
95,2022,2022-10-24,7,7,34.255,CHI,@,NWE,W 33-14,,,,,,,,0,0%,0,0%,9,36%,
96,2022,2022-10-30,8,8,34.261,CHI,@,DAL,L 29-49,,0.0,0,1,1,0,0,0,0%,0,0%,7,24%,
97,2022,2022-11-06,9,9,34.268,CHI,,MIA,L 32-35,,,,,,,,0,0%,0,0%,7,27%,
98,2022,2022-11-13,10,10,34.275,CHI,,DET,L 30-31,,,,,,,,0,0%,0,0%,8,28%,
99,2022,2022-11-20,11,11,34.282,CHI,@,ATL,L 24-27,,,,,,,,0,0%,0,0%,9,33%,
100,2022,2022-11-27,12,12,34.289,CHI,@,NYJ,L 10-31,,,,,,,,0,0%,0,0%,7,28%,
101,2022,2022-12-04,13,13,34.296,CHI,,GNB,L 19-28,,,,,,,,0,0%,0,0%,6,25%,
102,2022,2022-12-18,14,15,34.310,CHI,,PHI,L 20-25,,,,,,,,0,0%,0,0%,9,36%,
103,2022,2022-12-24,15,16,34.316,CHI,,BUF,L 13-35,,0.0,0,1,1,0,0,0,0%,0,0%,7,28%,
104,2022,2023-01-01,16,17,34.324,CHI,@,DET,L 10-41,,0.0,0,1,1,0,0,0,0%,0,0%,9,30%,
105,2022,2023-01-08,17,18,34.331,CHI,,MIN,L 13-29,,,,,,,,0,0%,0,0%,5,22%,
106,2023,2023-09-10,1,1,35.211,CHI,,GNB,L 20-38,,,,,,,,0,0%,0,0%,6,21%,
107,2023,2023-09-17,2,2,35.218,CHI,@,TAM,L 17-27,,,,,,,,0,0%,0,0%,8,30%,
108,2023,2023-09-24,3,3,35.225,CHI,@,KAN,L 10-41,,,,,,,,0,0%,0,0%,7,28%,
109,2023,2023-10-01,4,4,35.232,CHI,,DEN,L 28-31,,,,,,,,0,0%,0,0%,6,23%,
110,2023,2023-10-05,5,5,35.236,CHI,@,WAS,W 40-20,,,,,,,,0,0%,0,0%,11,37%,
111,2023,2023-10-15,6,6,35.246,CHI,,MIN,L 13-19,,,,,,,,0,0%,0,0%,7,27%,
112,2023,2023-10-22,7,7,35.253,CHI,,LVR,W 30-12,,0.0,0,0,0,0,0,0,0%,0,0%,8,35%,
113,2023,2023-10-29,8,8,35.260,CHI,@,LAC,L 13-30,,,,,,,,0,0%,0,0%,4,18%,
114,2023,2023-11-05,9,9,35.267,CHI,@,NOR,L 17-24,,,,,,,,0,0%,0,0%,6,25%,
115,2023,2023-11-09,10,10,35.271,CHI,,CAR,W 16-13,,,,,,,,0,0%,0,0%,10,36%,
116,2023,2023-11-19,11,11,35.281,CHI,@,DET,L 26-31,,,,,,,,0,0%,0,0%,8,31%,
117,2023,2023-11-27,12,12,35.289,CHI,@,MIN,W 12-10,,,,,,,,0,0%,0,0%,8,40%,
118,2023,2023-12-10,13,14,35.302,CHI,,DET,W 28-13,,,,,,,,0,0%,0,0%,8,33%,
119,2023,2023-12-17,14,15,35.309,CHI,@,CLE,L 17-20,,,,,,,,0,0%,0,0%,13,37%,
120,2023,2023-12-24,15,16,35.316,CHI,,ARI,W 27-16,,,,,,,,0,0%,0,0%,11,38%,
121,2023,2023-12-31,16,17,35.323,CHI,,ATL,W 37-17,,,,,,,,0,0%,0,0%,12,38%,
122,2023,2024-01-07,17,18,35.330,CHI,@,GNB,L 9-17,,,,,,,,0,0%,0,0%,6,33%,
123,2024,2024-09-08,1,1,,CHI,,TEN,W 24-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
124,2024,2024-09-15,2,2,,CHI,@,HOU,L 13-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
125,2024,2024-09-22,3,3,,CHI,@,IND,L 16-21,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
126,2024,2024-09-29,4,4,,CHI,,LAR,W 24-18,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
127,2024,2024-10-06,5,5,,CHI,,CAR,W 36-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
128,2024,2024-10-13,6,6,,CHI,,JAX,W 35-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
129,2024,2024-10-27,7,8,,CHI,@,WAS,L 15-18,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
130,2024,2024-11-03,8,9,,CHI,@,ARI,L 9-29,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
131,2024,2024-11-10,9,10,,CHI,,NWE,L 3-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
