Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
61,2021,2021-12-19,14,15,,MIA,,NYJ,W 31-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
62,2021,2021-12-27,15,16,,MIA,@,NOR,W 20-3,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
63,2021,2022-01-02,16,17,,MIA,@,TEN,L 3-34,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
64,2021,2022-01-09,17,18,,MIA,,NWE,W 33-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
65,2022,2022-09-11,1,1,27.189,LVR,@,LAC,L 19-24,*,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0%,36,54%,5,21%,
66,2022,2022-09-18,2,2,27.196,LVR,,ARI,L 23-29,*,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0%,44,51%,1,5%,
67,2022,2022-09-25,3,3,27.203,LVR,@,TEN,L 22-24,*,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0%,40,69%,4,17%,
68,2022,2022-10-02,4,4,27.210,LVR,,DEN,W 32-23,*,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0%,16,30%,4,13%,
69,2022,2022-10-10,5,5,27.218,LVR,@,KAN,L 29-30,*,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,31,43%,0,0%,
70,2022,2022-10-23,6,7,27.231,LVR,,HOU,W 38-20,*,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0%,20,31%,5,19%,
71,2022,2022-10-30,7,8,27.238,LVR,@,NOR,L 0-24,*,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0%,42,66%,5,26%,
72,2022,2022-11-06,8,9,27.245,LVR,@,JAX,L 20-27,*,0.0,1,3,4,1,0,0,0,0,0,0,0,0,0%,38,55%,6,22%,
73,2022,2022-11-13,9,10,27.252,LVR,,IND,L 20-25,*,0.0,4,1,5,0,0,0,0,0,0,0,0,0,0%,40,61%,0,0%,
74,2022,2022-11-20,10,11,27.259,LVR,@,DEN,W 22-16,*,0.0,2,5,7,0,0,0,0,0,0,0,0,0,0%,33,52%,5,17%,
75,2022,2022-11-27,11,12,27.266,LVR,@,SEA,W 40-34,*,1.0,2,2,4,1,2,0,0,0,0,0,0,0,0%,28,43%,5,15%,
76,2022,2022-12-04,12,13,,LVR,,LAC,W 27-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
77,2022,2022-12-08,13,14,,LVR,@,LAR,L 16-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
78,2022,2022-12-18,14,15,,LVR,,NWE,W 30-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
79,2022,2022-12-24,15,16,27.293,LVR,@,PIT,L 10-13,*,0.0,3,0,3,1,0,0,0,0,0,0,0,0,0%,38,56%,0,0%,
80,2022,2023-01-01,16,17,27.301,LVR,,SFO,L 34-37,*,,,,,,,,,,,,,0,0%,43,64%,0,0%,
81,2022,2023-01-07,17,18,27.307,LVR,,KAN,L 13-31,*,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0%,32,54%,0,0%,
82,2023,2023-09-10,1,1,28.188,CHI,,GNB,L 20-38,*,0.0,0,2,2,0,1,0,0,0,0,0,0,0,0%,33,55%,7,25%,
83,2023,2023-09-17,2,2,28.195,CHI,@,TAM,L 17-27,*,0.0,2,0,2,1,0,0,0,0,0,0,0,0,0%,34,48%,1,4%,
84,2023,2023-09-24,3,3,28.202,CHI,@,KAN,L 10-41,*,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0%,41,53%,1,4%,
85,2023,2023-10-01,4,4,28.209,CHI,,DEN,L 28-31,*,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,29,60%,2,8%,
86,2023,2023-10-05,5,5,28.213,CHI,@,WAS,W 40-20,*,0.0,2,0,2,1,0,0,0,0,0,0,0,0,0%,27,39%,1,3%,
87,2023,2023-10-15,6,6,28.223,CHI,,MIN,L 13-19,*,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,30,53%,1,4%,
88,2023,2023-10-22,7,7,28.230,CHI,,LVR,W 30-12,*,,,,,,,,,,,,,0,0%,24,37%,0,0%,
89,2023,2023-10-29,8,8,28.237,CHI,@,LAC,L 13-30,*,0.0,1,2,3,1,0,0,0,0,0,0,0,0,0%,29,42%,1,5%,
90,2023,2023-11-05,9,9,28.244,CHI,@,NOR,L 17-24,*,0.0,1,3,4,0,0,0,0,0,0,0,0,0,0%,36,57%,1,4%,
91,2023,2023-11-09,10,10,28.248,CHI,,CAR,W 16-13,*,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0%,25,42%,2,7%,
92,2023,2023-11-19,11,11,28.258,CHI,@,DET,L 26-31,*,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,23,37%,2,8%,
93,2023,2023-11-27,12,12,28.266,CHI,@,MIN,W 12-10,*,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0%,28,51%,1,5%,
94,2023,2023-12-10,13,14,28.279,CHI,,DET,W 28-13,*,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0%,31,48%,0,0%,
