Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds,Y/A,TD,2PM,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
116,2021,2021-10-03,4,4,28.043,TAM,@,NWE,W 19-17,*,12,7,75,10.71,0,58.3%,6.25,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,69,88%,0,0%,0,0%,
117,2021,2021-10-10,5,5,28.050,TAM,,MIA,W 45-17,*,8,6,113,18.83,2,75.0%,14.13,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,58,78%,0,0%,0,0%,
118,2021,2021-10-14,6,6,28.054,TAM,@,PHI,W 28-22,*,4,2,27,13.50,0,50.0%,6.75,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70,93%,0,0%,0,0%,
119,2021,2021-10-24,7,7,28.064,TAM,,CHI,W 38-3,*,10,6,76,12.67,3,60.0%,7.60,0,0,,0,,3,18,0.0,0,0,0,0,0,0,0,0,0,0,0,56,77%,0,0%,0,0%,
120,2021,2021-10-31,8,8,28.071,TAM,@,NOR,L 27-36,*,4,2,48,24.00,1,50.0%,12.00,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,58,95%,0,0%,0,0%,
121,2021,2021-11-14,9,10,28.085,TAM,@,WAS,L 19-29,*,3,2,62,31.00,1,66.7%,20.67,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,48,100%,0,0%,0,0%,
122,2021,2021-11-22,10,11,28.093,TAM,,NYG,W 30-10,*,11,6,73,12.17,1,54.5%,6.64,1,10,10.00,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,64,82%,0,0%,0,0%,
123,2021,2021-11-28,11,12,28.099,TAM,@,IND,W 38-31,*,6,3,16,5.33,0,50.0%,2.67,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,66,99%,0,0%,0,0%,
124,2021,2021-12-05,12,13,28.106,TAM,@,ATL,W 30-17,*,10,7,99,14.14,0,70.0%,9.90,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,65,93%,0,0%,0,0%,
125,2021,2021-12-12,13,14,28.113,TAM,,BUF,W 33-27,*,6,6,91,15.17,1,100.0%,15.17,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,77,93%,0,0%,0,0%,
126,2021,2021-12-19,14,15,28.120,TAM,,NOR,L 0-9,*,1,1,14,14.00,0,100.0%,14.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,17,23%,0,0%,0,0%,
127,2021,2021-12-26,15,16,,TAM,@,CAR,W 32-6,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
128,2021,2022-01-02,16,17,28.134,TAM,@,NYJ,W 28-24,*,7,4,47,11.75,1,57.1%,6.71,0,0,,0,,1,6,0.0,1,0,1,0,0,0,0,0,0,0,0,56,76%,0,0%,0,0%,
129,2021,2022-01-09,17,18,28.141,TAM,,CAR,W 41-17,*,7,6,89,14.83,2,85.7%,12.71,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,43,72%,0,0%,0,0%,
130,2022,2022-09-11,1,1,29.021,TAM,@,DAL,W 19-3,*,7,5,71,14.20,1,71.4%,10.14,0,0,,0,,1,6,0.0,1,0,1,0,0,0,0,0,0,0,0,45,73%,0,0%,0,0%,
131,2022,2022-09-18,2,2,29.028,TAM,@,NOR,W 20-10,*,4,3,61,20.33,0,75.0%,15.25,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,41,61%,0,0%,0,0%,
132,2022,2022-09-25,3,3,,TAM,,GNB,L 12-14,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
133,2022,2022-10-02,4,4,29.042,TAM,,KAN,L 31-41,*,10,8,103,12.88,2,80.0%,10.30,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,58,91%,0,0%,0,0%,
134,2022,2022-10-09,5,5,29.049,TAM,,ATL,W 21-15,*,8,4,81,20.25,0,50.0%,10.13,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,67,85%,0,0%,1,5%,
135,2022,2022-10-16,6,6,29.056,TAM,@,PIT,L 18-20,*,4,4,42,10.50,0,100.0%,10.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,69,96%,0,0%,0,0%,
136,2022,2022-10-23,7,7,29.063,TAM,@,CAR,L 3-21,*,15,9,96,10.67,0,60.0%,6.40,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,59,88%,0,0%,0,0%,
137,2022,2022-10-27,8,8,29.067,TAM,,BAL,L 22-27,*,11,6,123,20.50,0,54.5%,11.18,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,64,94%,0,0%,0,0%,
138,2022,2022-11-06,9,9,29.077,TAM,,LAR,W 16-13,*,11,5,40,8.00,0,45.5%,3.64,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,74,88%,0,0%,0,0%,
139,2022,2022-11-13,10,10,29.084,TAM,,SEA,W 21-16,*,6,5,54,10.80,0,83.3%,9.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,55,73%,0,0%,1,5%,
140,2022,2022-11-27,11,12,29.098,TAM,@,CLE,L 17-23,*,9,2,31,15.50,0,22.2%,3.44,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,62,90%,0,0%,0,0%,
141,2022,2022-12-05,12,13,29.106,TAM,,NOR,W 17-16,*,4,4,59,14.75,0,100.0%,14.75,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,67,84%,0,0%,0,0%,
142,2022,2022-12-11,13,14,29.112,TAM,@,SFO,L 7-35,*,9,4,44,11.00,0,44.4%,4.89,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,66,87%,0,0%,0,0%,
143,2022,2022-12-18,14,15,29.119,TAM,,CIN,L 23-34,*,9,5,83,16.60,0,55.6%,9.22,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,60,81%,0,0%,0,0%,
144,2022,2022-12-25,15,16,29.126,TAM,@,ARI,W 19-16,*,8,3,29,9.67,0,37.5%,3.63,0,0,,0,,0,0,0.0,1,0,1,0,0,0,0,0,0,0,0,75,93%,0,0%,0,0%,
145,2022,2023-01-01,16,17,29.133,TAM,,CAR,W 30-24,*,12,10,207,20.70,3,83.3%,17.25,0,0,,0,,3,18,0.0,0,0,0,0,0,0,0,0,0,0,0,65,83%,0,0%,1,3%,
146,2022,2023-01-08,17,18,,TAM,@,ATL,L 17-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
147,2023,2023-09-10,1,1,30.020,TAM,@,MIN,W 20-17,*,10,6,66,11.00,1,60.0%,6.60,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,57,84%,0,0%,0,0%,
148,2023,2023-09-17,2,2,30.027,TAM,,CHI,W 27-17,*,8,6,171,28.50,1,75.0%,21.38,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,43,61%,0,0%,0,0%,
149,2023,2023-09-25,3,3,30.035,TAM,,PHI,L 11-25,*,10,5,60,12.00,1,50.0%,6.00,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,38,81%,0,0%,0,0%,
150,2023,2023-10-01,4,4,30.041,TAM,@,NOR,W 26-9,*,3,3,40,13.33,0,100.0%,13.33,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,26,37%,0,0%,0,0%,
151,2023,2023-10-15,5,6,30.055,TAM,,DET,L 6-20,*,10,4,49,12.25,0,40.0%,4.90,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,45,80%,0,0%,0,0%,
152,2023,2023-10-22,6,7,30.062,TAM,,ATL,L 13-16,*,8,6,82,13.67,1,75.0%,10.25,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,57,78%,0,0%,0,0%,
153,2023,2023-10-26,7,8,30.066,TAM,@,BUF,L 18-24,*,6,3,39,13.00,1,50.0%,6.50,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,58,85%,0,0%,0,0%,
154,2023,2023-11-05,8,9,30.076,TAM,@,HOU,L 37-39,*,5,4,87,21.75,0,80.0%,17.40,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,55,83%,0,0%,0,0%,
155,2023,2023-11-12,9,10,30.083,TAM,,TEN,W 20-6,*,10,6,143,23.83,1,60.0%,14.30,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,47,72%,0,0%,0,0%,
156,2023,2023-11-19,10,11,30.090,TAM,@,SFO,L 14-27,*,12,5,43,8.60,1,41.7%,3.58,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,56,79%,0,0%,0,0%,
157,2023,2023-11-26,11,12,30.097,TAM,@,IND,L 20-27,*,9,6,70,11.67,2,66.7%,7.78,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,55,92%,0,0%,0,0%,
158,2023,2023-12-03,12,13,30.104,TAM,,CAR,W 21-18,*,12,7,162,23.14,1,58.3%,13.50,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,51,82%,0,0%,0,0%,
159,2023,2023-12-10,13,14,30.111,TAM,@,ATL,W 29-25,*,6,1,8,8.00,0,16.7%,1.33,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,63,93%,0,0%,0,0%,
160,2023,2023-12-17,14,15,30.118,TAM,@,GNB,W 34-20,*,6,4,57,14.25,1,66.7%,9.50,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,53,85%,0,0%,0,0%,
161,2023,2023-12-24,15,16,30.125,TAM,,JAX,W 30-12,*,9,7,86,12.29,2,77.8%,9.56,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,57,77%,0,0%,1,5%,
162,2023,2023-12-31,16,17,30.132,TAM,,NOR,L 13-23,*,4,3,70,23.33,0,75.0%,17.50,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,46,82%,0,0%,0,0%,
163,2023,2024-01-07,17,18,30.139,TAM,@,CAR,W 9-0,*,8,3,22,7.33,0,37.5%,2.75,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,56,86%,0,0%,0,0%,
164,2024,2024-09-08,1,1,31.018,TAM,,WAS,W 37-20,*,6,5,61,12.20,2,83.3%,10.17,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,0,0,0,45,70%,0,0%,1,4%,
165,2024,2024-09-15,2,2,31.025,TAM,@,DET,W 20-16,*,6,3,42,14.00,0,50.0%,7.00,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,38,79%,0,0%,0,0%,
166,2024,2024-09-22,3,3,31.032,TAM,,DEN,L 7-26,*,3,2,17,8.50,0,66.7%,5.67,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,47,82%,0,0%,0,0%,
167,2024,2024-09-29,4,4,31.039,TAM,,PHI,W 33-16,*,14,8,94,11.75,1,57.1%,6.71,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,59,77%,0,0%,0,0%,
168,2024,2024-10-03,5,5,31.043,TAM,@,ATL,L 30-36,*,7,5,62,12.40,2,71.4%,8.86,0,0,,0,,2,12,0.0,0,0,0,0,0,0,0,0,1,0,0,46,87%,0,0%,0,0%,
169,2024,2024-10-13,6,6,31.053,TAM,@,NOR,W 51-27,*,6,2,34,17.00,0,33.3%,5.67,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,44,57%,0,0%,0,0%,
170,2024,2024-10-21,7,7,31.061,TAM,,BAL,L 31-41,*,3,1,25,25.00,1,33.3%,8.33,0,0,,0,,1,6,0.0,0,0,0,0,0,0,0,0,0,0,0,23,28%,0,0%,0,0%,
171,2024,2024-10-27,8,8,,TAM,,ATL,L 26-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
172,2024,2024-11-04,9,9,,TAM,@,KAN,L 24-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
173,2024,2024-11-10,10,10,,TAM,,SFO,L 20-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
174,2024,2024-11-24,11,12,31.095,TAM,@,NYG,W 30-7,*,6,5,68,13.60,0,83.3%,11.33,0,0,,0,,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,39,60%,0,0%,0,0%,
