Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Num,Pct,Num,Pct,Num,Pct,Status
14,2021,2021-12-19,14,15,22.198,TAM,,NOR,L 0-9,,,,,,,,,,,,0,0%,0,0%,25,93%,
15,2021,2021-12-26,15,16,22.205,TAM,@,CAR,W 32-6,,0.0,1,1,2,0,1,0,0,0,0,0,0%,13,19%,21,78%,
16,2021,2022-01-02,16,17,22.212,TAM,@,NYJ,W 28-24,,,,,,,,,,,,0,0%,0,0%,20,77%,
17,2021,2022-01-09,17,18,22.219,TAM,,CAR,W 41-17,,0.0,2,2,4,1,0,0,0,0,1,0,0%,7,10%,19,68%,
18,2022,2022-09-11,1,1,23.099,TAM,@,DAL,W 19-3,,0.0,2,0,2,0,0,0,0,0,0,0,0%,0,0%,17,71%,
19,2022,2022-09-18,2,2,23.106,TAM,@,NOR,W 20-10,,,,,,,,,,,,0,0%,0,0%,20,77%,
20,2022,2022-09-25,3,3,23.113,TAM,,GNB,L 12-14,,,,,,,,,,,,0,0%,0,0%,21,84%,
21,2022,2022-10-02,4,4,23.120,TAM,,KAN,L 31-41,,,,,,,,,,,,0,0%,0,0%,25,83%,
22,2022,2022-10-09,5,5,23.127,TAM,,ATL,W 21-15,,0.0,0,1,1,0,0,0,0,0,0,0,0%,0,0%,18,82%,
23,2022,2022-10-16,6,6,23.134,TAM,@,PIT,L 18-20,,,,,,,,,,,,0,0%,0,0%,23,82%,
24,2022,2022-10-23,7,7,23.141,TAM,@,CAR,L 3-21,,,,,,,,,,,,0,0%,0,0%,17,71%,
25,2022,2022-10-27,8,8,,TAM,,BAL,L 22-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
26,2022,2022-11-06,9,9,,TAM,,LAR,W 16-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
27,2022,2022-11-13,10,10,,TAM,,SEA,W 21-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
28,2022,2022-11-27,11,12,,TAM,@,CLE,L 17-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
29,2022,2022-12-05,12,13,,TAM,,NOR,W 17-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
30,2022,2022-12-11,13,14,23.190,TAM,@,SFO,L 7-35,,0.0,1,0,1,0,0,0,0,0,0,0,0%,0,0%,19,90%,
31,2022,2022-12-18,14,15,23.197,TAM,,CIN,L 23-34,,0.0,0,1,1,0,0,0,0,0,0,0,0%,0,0%,19,76%,
32,2022,2022-12-25,15,16,23.204,TAM,@,ARI,W 19-16,,0.0,0,1,1,0,0,0,0,0,0,0,0%,0,0%,27,82%,
33,2022,2023-01-01,16,17,23.211,TAM,,CAR,W 30-24,,,,,,,,,,,,0,0%,0,0%,22,71%,
34,2022,2023-01-08,17,18,23.218,TAM,@,ATL,L 17-30,,0.0,2,5,7,0,0,0,0,0,0,0,0%,45,66%,25,90%,
35,2023,2023-09-10,1,1,24.098,TAM,@,MIN,W 20-17,,,,,,,,,,,,0,0%,2,3%,23,82%,
36,2023,2023-09-17,2,2,24.105,TAM,,CHI,W 27-17,,,,,,,,,,,,0,0%,0,0%,20,74%,
37,2023,2023-09-25,3,3,24.113,TAM,,PHI,L 11-25,,0.0,1,0,1,0,0,0,0,0,0,0,0%,4,5%,19,95%,
38,2023,2023-10-01,4,4,24.119,TAM,@,NOR,W 26-9,,0.0,2,0,2,0,0,0,0,0,0,0,0%,0,0%,21,81%,
39,2023,2023-10-15,5,6,24.133,TAM,,DET,L 6-20,,0.0,3,0,3,0,0,0,0,0,0,0,0%,0,0%,21,84%,
40,2023,2023-10-22,6,7,24.140,TAM,,ATL,L 13-16,,,,,,,,,,,,0,0%,0,0%,18,86%,
41,2023,2023-10-26,7,8,24.144,TAM,@,BUF,L 18-24,,0.0,0,1,1,0,0,0,0,0,0,0,0%,0,0%,21,81%,
42,2023,2023-11-05,8,9,24.154,TAM,@,HOU,L 37-39,,,,,,,,,,,,0,0%,1,1%,26,79%,
43,2023,2023-11-12,9,10,24.161,TAM,,TEN,W 20-6,,,,,,,,,,,,0,0%,1,2%,19,83%,
44,2023,2023-11-19,10,11,24.168,TAM,@,SFO,L 14-27,,0.0,1,0,1,0,0,0,0,0,0,0,0%,0,0%,20,91%,
45,2023,2023-11-26,11,12,24.175,TAM,@,IND,L 20-27,,,,,,,,,,,,0,0%,2,3%,23,85%,
46,2023,2023-12-03,12,13,24.182,TAM,,CAR,W 21-18,*,0.0,0,2,2,0,0,0,0,0,0,0,0%,7,10%,1,3%,
47,2023,2023-12-10,13,14,24.189,TAM,@,ATL,W 29-25,*,0.0,4,4,8,0,0,0,0,0,1,0,0%,65,90%,6,19%,
48,2023,2023-12-17,14,15,24.196,TAM,@,GNB,W 34-20,*,0.0,3,3,6,1,0,0,0,0,0,0,0%,55,92%,4,16%,
49,2023,2023-12-24,15,16,24.203,TAM,,JAX,W 30-12,*,0.0,1,0,1,0,0,0,0,0,0,0,0%,3,5%,10,50%,
50,2023,2023-12-31,16,17,24.210,TAM,,NOR,L 13-23,,0.0,1,3,4,0,0,0,0,0,0,0,0%,20,29%,12,46%,
51,2023,2024-01-07,17,18,,TAM,@,CAR,W 9-0,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
52,2024,2024-09-08,1,1,25.096,TAM,,WAS,W 37-20,*,0.0,3,2,5,0,0,0,0,0,0,0,0%,39,66%,4,15%,
53,2024,2024-09-15,2,2,25.103,TAM,@,DET,W 20-16,*,0.0,2,2,4,0,0,0,0,0,0,0,0%,41,48%,6,23%,
54,2024,2024-09-22,3,3,25.110,TAM,,DEN,L 7-26,*,0.0,5,1,6,0,0,0,0,0,0,0,0%,35,51%,6,27%,
55,2024,2024-09-29,4,4,25.117,TAM,,PHI,W 33-16,*,0.0,4,2,6,0,0,0,0,0,0,0,0%,51,89%,2,7%,
56,2024,2024-10-03,5,5,25.121,TAM,@,ATL,L 30-36,*,0.0,5,4,9,0,0,0,0,0,0,0,0%,81,93%,10,31%,
57,2024,2024-10-13,6,6,25.131,TAM,@,NOR,W 51-27,*,0.5,0,3,3,0,1,0,0,0,0,0,0%,70,100%,6,16%,
58,2024,2024-10-21,7,7,25.139,TAM,,BAL,L 31-41,*,0.0,2,4,6,0,0,0,0,0,0,0,0%,59,100%,7,24%,
59,2024,2024-10-27,8,8,25.145,TAM,,ATL,L 26-31,*,0.0,3,7,10,0,0,0,0,0,0,0,0%,60,97%,7,26%,
60,2024,2024-11-04,9,9,25.153,TAM,@,KAN,L 24-30,*,0.0,6,3,9,0,0,0,0,0,1,0,0%,46,54%,11,39%,
61,2024,2024-11-10,10,10,25.159,TAM,,SFO,L 20-23,*,0.0,1,2,3,0,0,0,0,0,0,0,0%,41,64%,16,55%,
62,2024,2024-11-24,11,12,25.173,TAM,@,NYG,W 30-7,*,0.0,4,1,5,0,0,0,0,0,0,0,0%,43,73%,4,20%,
