Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
68,2023,2023-09-17,2,2,27.134,TAM,,CHI,W 27-17,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0%,19,36%,0,0%,
69,2023,2023-09-25,3,3,27.142,TAM,,PHI,L 11-25,,0.0,0,3,3,0,2,0,0,0,0,0,0,0,0%,42,53%,0,0%,
70,2023,2023-10-01,4,4,27.148,TAM,@,NOR,W 26-9,,0.0,0,2,2,0,1,0,0,0,0,0,0,0,0%,25,38%,0,0%,
71,2023,2023-10-15,5,6,27.162,TAM,,DET,L 6-20,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,24,34%,0,0%,
72,2023,2023-10-22,6,7,27.169,TAM,,ATL,L 13-16,,0.0,1,3,4,0,0,0,0,0,0,0,0,0,0%,30,46%,0,0%,
73,2023,2023-10-26,7,8,27.173,TAM,@,BUF,L 18-24,*,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,48,70%,2,8%,
74,2023,2023-11-05,8,9,27.183,TAM,@,HOU,L 37-39,,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0%,23,32%,0,0%,
75,2023,2023-11-12,9,10,27.190,TAM,,TEN,W 20-6,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,24,38%,0,0%,
76,2023,2023-11-19,10,11,27.197,TAM,@,SFO,L 14-27,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0%,23,38%,0,0%,
77,2023,2023-11-26,11,12,27.204,TAM,@,IND,L 20-27,,,,,,,,,,,,,,0,0%,25,34%,1,4%,
78,2023,2023-12-03,12,13,27.211,TAM,,CAR,W 21-18,,,,,,,,,,,,,,0,0%,21,29%,0,0%,
79,2023,2023-12-10,13,14,27.218,TAM,@,ATL,W 29-25,*,1.0,1,2,3,0,1,0,0,0,0,0,0,0,0%,52,72%,1,3%,
80,2023,2023-12-17,14,15,27.225,TAM,@,GNB,W 34-20,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,28,47%,0,0%,
81,2023,2023-12-24,15,16,27.232,TAM,,JAX,W 30-12,,,,,,,,,,,,,,0,0%,26,39%,0,0%,
82,2023,2023-12-31,16,17,27.239,TAM,,NOR,L 13-23,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,24,34%,0,0%,
83,2023,2024-01-07,17,18,27.246,TAM,@,CAR,W 9-0,,0.0,0,2,2,0,0,0,0,0,1,0,0,0,0%,13,25%,0,0%,
84,2024,2024-09-08,1,1,28.125,TAM,,WAS,W 37-20,*,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,36,61%,0,0%,
85,2024,2024-09-15,2,2,28.132,TAM,@,DET,W 20-16,*,0.0,1,0,1,0,2,0,0,0,0,0,0,0,0%,66,78%,2,8%,
86,2024,2024-09-22,3,3,28.139,TAM,,DEN,L 7-26,*,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0%,46,68%,0,0%,
87,2024,2024-09-29,4,4,28.146,TAM,,PHI,W 33-16,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,25,44%,0,0%,
88,2024,2024-10-03,5,5,28.150,TAM,@,ATL,L 30-36,,,,,,,,,,,,,,0,0%,33,38%,1,3%,
89,2024,2024-10-13,6,6,28.160,TAM,@,NOR,W 51-27,,,,,,,,,,,,,,0,0%,21,30%,0,0%,
90,2024,2024-10-21,7,7,28.168,TAM,,BAL,L 31-41,,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0%,20,34%,0,0%,
91,2024,2024-10-27,8,8,,TAM,,ATL,L 26-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
92,2024,2024-11-04,9,9,,TAM,@,KAN,L 24-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
93,2024,2024-11-10,10,10,28.188,TAM,,SFO,L 20-23,,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0%,22,34%,0,0%,
94,2024,2024-11-24,11,12,28.202,TAM,@,NYG,W 30-7,,,,,,,,,,,,,,0,0%,24,41%,0,0%,
