Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sfty,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
143,2020,2020-12-26,15,16,30.338,TAM,@,DET,W 47-7,*,,0,0,0.0,2,3,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0%,48,91%,2,7%,
144,2020,2021-01-03,16,17,30.346,TAM,,ATL,W 44-27,*,,0,0,0.0,5,3,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0%,72,100%,5,18%,
145,2021,2021-09-09,1,1,31.229,TAM,,DAL,W 31-29,*,,0,0,0.0,5,6,11,0,1,0,0,0,1,0,0,0,0,0,0,0,0%,84,100%,1,3%,
146,2021,2021-09-19,2,2,31.239,TAM,,ATL,W 48-25,*,,0,0,0.0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,72,100%,0,0%,
147,2021,2021-09-26,3,3,31.246,TAM,@,LAR,L 24-34,*,,0,0,0.0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,65,100%,0,0%,
148,2021,2021-10-03,4,4,31.253,TAM,@,NWE,W 19-17,*,,0,0,0.0,5,2,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,59,100%,1,3%,
149,2021,2021-10-10,5,5,31.260,TAM,,MIA,W 45-17,*,,0,0,1.0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,28,52%,1,4%,
150,2021,2021-10-14,6,6,,TAM,@,PHI,W 28-22,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
151,2021,2021-10-24,7,7,,TAM,,CHI,W 38-3,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
152,2021,2021-10-31,8,8,31.281,TAM,@,NOR,L 27-36,*,,0,0,0.0,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,76,100%,0,0%,
153,2021,2021-11-14,9,10,31.295,TAM,@,WAS,L 19-29,*,,0,0,0.0,5,9,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0%,73,100%,0,0%,
154,2021,2021-11-22,10,11,31.303,TAM,,NYG,W 30-10,*,,0,0,0.0,5,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,58,100%,1,4%,
155,2021,2021-11-28,11,12,31.309,TAM,@,IND,W 38-31,*,,0,0,0.0,5,2,7,1,0,0,0,0,1,0,0,0,1,12,0,0,0%,69,100%,4,13%,
156,2021,2021-12-05,12,13,31.316,TAM,@,ATL,W 30-17,*,,0,0,0.0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,69,97%,2,8%,
157,2021,2021-12-12,13,14,31.323,TAM,,BUF,W 33-27,*,,0,0,0.0,8,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,78,100%,2,6%,
158,2021,2021-12-19,14,15,31.330,TAM,,NOR,L 0-9,*,,0,0,1.0,8,3,11,3,1,0,0,0,0,0,0,1,0,0,0,0,0%,56,92%,0,0%,
159,2021,2021-12-26,15,16,,TAM,@,CAR,W 32-6,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
160,2021,2022-01-02,16,17,,TAM,@,NYJ,W 28-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
161,2021,2022-01-09,17,18,,TAM,,CAR,W 41-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
162,2022,2022-09-11,1,1,32.231,TAM,@,DAL,W 19-3,*,,0,0,0.0,3,3,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,69,100%,1,4%,
163,2022,2022-09-18,2,2,32.238,TAM,@,NOR,W 20-10,*,,0,0,1.0,3,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,68,100%,2,8%,
164,2022,2022-09-25,3,3,32.245,TAM,,GNB,L 12-14,*,,0,0,0.0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,62,100%,2,8%,
165,2022,2022-10-02,4,4,32.252,TAM,,KAN,L 31-41,*,,0,0,0.0,8,2,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,80,100%,0,0%,
166,2022,2022-10-09,5,5,32.259,TAM,,ATL,W 21-15,*,,0,0,0.0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,66,100%,1,5%,
167,2022,2022-10-16,6,6,32.266,TAM,@,PIT,L 18-20,*,,0,0,0.0,7,5,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,64,100%,1,4%,
168,2022,2022-10-23,7,7,32.273,TAM,@,CAR,L 3-21,*,,0,0,0.0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,50,100%,4,17%,
169,2022,2022-10-27,8,8,32.277,TAM,,BAL,L 22-27,*,,0,0,0.0,5,1,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,76,100%,0,0%,
170,2022,2022-11-06,9,9,32.287,TAM,,LAR,W 16-13,*,,0,0,0.0,3,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,57,100%,0,0%,
171,2022,2022-11-13,10,10,32.294,TAM,,SEA,W 21-16,*,,0,0,0.0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,52,100%,2,10%,
172,2022,2022-11-27,11,12,32.308,TAM,@,CLE,L 17-23,*,,0,0,0.0,5,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,79,100%,0,0%,
173,2022,2022-12-05,12,13,32.316,TAM,,NOR,W 17-16,*,,0,0,1.0,10,2,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0%,58,98%,3,11%,
174,2022,2022-12-11,13,14,32.322,TAM,@,SFO,L 7-35,*,,0,0,0.0,3,2,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0%,63,100%,0,0%,
175,2022,2022-12-18,14,15,32.329,TAM,,CIN,L 23-34,*,,0,0,1.0,5,3,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0%,66,100%,1,4%,
176,2022,2022-12-25,15,16,32.336,TAM,@,ARI,W 19-16,*,,0,0,0.0,7,3,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,76,100%,1,3%,
177,2022,2023-01-01,16,17,32.343,TAM,,CAR,W 30-24,*,,0,0,0.0,6,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,66,100%,4,13%,
178,2022,2023-01-08,17,18,32.350,TAM,@,ATL,L 17-30,*,,0,0,0.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,23,34%,0,0%,
179,2023,2023-09-10,1,1,33.230,TAM,@,MIN,W 20-17,*,,0,0,0.0,6,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0%,61,95%,0,0%,
180,2023,2023-09-17,2,2,33.237,TAM,,CHI,W 27-17,*,,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,53,100%,1,4%,
181,2023,2023-09-25,3,3,33.245,TAM,,PHI,L 11-25,*,,0,0,1.0,9,4,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,80,100%,0,0%,
182,2023,2023-10-01,4,4,33.251,TAM,@,NOR,W 26-9,*,,0,0,0.0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,65,100%,1,4%,
183,2023,2023-10-15,5,6,33.265,TAM,,DET,L 6-20,*,,0,0,1.0,9,3,12,2,1,0,0,0,1,0,0,0,0,0,0,0,0%,70,100%,2,8%,
184,2023,2023-10-22,6,7,33.272,TAM,,ATL,L 13-16,*,,0,0,0.0,8,5,13,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,65,100%,0,0%,
185,2023,2023-10-26,7,8,33.276,TAM,@,BUF,L 18-24,*,,0,0,0.0,6,8,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,69,100%,2,8%,
186,2023,2023-11-05,8,9,33.286,TAM,@,HOU,L 37-39,*,,0,0,0.0,9,2,11,2,0,0,0,0,0,0,0,1,0,0,0,0,0%,71,99%,0,0%,
187,2023,2023-11-12,9,10,33.293,TAM,,TEN,W 20-6,*,,0,0,0.0,3,2,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0%,63,100%,0,0%,
188,2023,2023-11-19,10,11,33.300,TAM,@,SFO,L 14-27,*,,0,0,1.0,7,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0%,43,72%,0,0%,
189,2023,2023-11-26,11,12,,TAM,@,IND,L 20-27,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
190,2023,2023-12-03,12,13,,TAM,,CAR,W 21-18,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
191,2023,2023-12-10,13,14,33.321,TAM,@,ATL,W 29-25,*,,0,0,0.0,4,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,72,100%,0,0%,
192,2023,2023-12-17,14,15,33.328,TAM,@,GNB,W 34-20,*,,0,0,0.5,7,2,9,2,1,0,0,0,1,0,0,0,0,0,0,0,0%,60,100%,1,4%,
193,2023,2023-12-24,15,16,33.335,TAM,,JAX,W 30-12,*,,0,0,1.0,8,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,66,100%,0,0%,
194,2023,2023-12-31,16,17,33.342,TAM,,NOR,L 13-23,*,,0,0,0.0,5,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,70,100%,1,4%,
195,2023,2024-01-07,17,18,33.349,TAM,@,CAR,W 9-0,*,,0,0,0.0,4,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,49,94%,0,0%,
196,2024,2024-09-08,1,1,34.229,TAM,,WAS,W 37-20,*,,0,0,0.0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,58,98%,0,0%,
197,2024,2024-09-15,2,2,34.236,TAM,@,DET,W 20-16,*,,0,0,0.0,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,85,100%,0,0%,
198,2024,2024-09-22,3,3,34.243,TAM,,DEN,L 7-26,*,,0,0,0.0,3,5,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0%,68,100%,0,0%,
199,2024,2024-09-29,4,4,34.250,TAM,,PHI,W 33-16,*,,0,0,2.0,5,3,8,2,1,0,0,0,1,0,0,1,0,0,0,0,0%,57,100%,0,0%,
200,2024,2024-10-03,5,5,34.254,TAM,@,ATL,L 30-36,*,,0,0,0.0,6,2,8,0,0,1,7,0,2,0,0,0,0,0,0,0,0%,86,99%,0,0%,
201,2024,2024-10-13,6,6,34.264,TAM,@,NOR,W 51-27,*,,0,0,1.0,6,3,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,61,87%,0,0%,
202,2024,2024-10-21,7,7,34.272,TAM,,BAL,L 31-41,*,,0,0,0.0,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0%,59,100%,0,0%,
203,2024,2024-10-27,8,8,34.278,TAM,,ATL,L 26-31,*,,0,0,0.0,4,4,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,54,87%,0,0%,
204,2024,2024-11-04,9,9,34.286,TAM,@,KAN,L 24-30,*,,0,0,0.0,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,85,100%,0,0%,
205,2024,2024-11-10,10,10,34.292,TAM,,SFO,L 20-23,*,,0,0,0.0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,64,100%,0,0%,
206,2024,2024-11-24,11,12,34.306,TAM,@,NYG,W 30-7,*,,0,0,0.0,2,3,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0%,51,86%,0,0%,
