Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
74,2023,2023-11-05,8,9,27.314,GNB,,LAR,W 20-3,*,,,,,,,64,89%,0,0%,3,13%,
75,2023,2023-11-12,9,10,27.321,GNB,@,PIT,L 19-23,*,,,,,,,68,100%,0,0%,0,0%,
76,2023,2023-11-19,10,11,27.328,GNB,,LAC,W 23-20,*,,,,,,,72,100%,0,0%,0,0%,
77,2023,2023-11-23,11,12,27.332,GNB,@,DET,W 29-22,*,,,,,,,56,100%,0,0%,0,0%,
78,2023,2023-12-03,12,13,27.342,GNB,,KAN,W 27-19,*,,,,,,,64,100%,0,0%,0,0%,
79,2023,2023-12-11,13,14,27.350,GNB,@,NYG,L 22-24,*,,,,,,,68,100%,0,0%,0,0%,
80,2023,2023-12-17,14,15,27.356,GNB,,TAM,L 20-34,*,,,,,,,60,100%,0,0%,0,0%,
81,2023,2023-12-24,15,16,27.363,GNB,@,CAR,W 33-30,*,,,,,,,66,100%,0,0%,0,0%,
82,2023,2023-12-31,16,17,28.005,GNB,@,MIN,W 33-10,*,,,,,,,62,84%,0,0%,0,0%,
83,2023,2024-01-07,17,18,28.012,GNB,,CHI,W 17-9,*,,,,,,,60,100%,0,0%,0,0%,
84,2024,2024-09-06,1,1,28.255,GNB,@,PHI,L 29-34,*,,,,,,,67,100%,0,0%,7,23%,
85,2024,2024-09-15,2,2,28.264,GNB,,IND,W 16-10,*,,,,,,,70,100%,0,0%,3,14%,
86,2024,2024-09-22,3,3,28.271,GNB,@,TEN,W 30-14,*,,,,,,,63,100%,0,0%,0,0%,
87,2024,2024-09-29,4,4,28.278,GNB,,MIN,L 29-31,*,0,0,0,0,0,0,76,100%,0,0%,0,0%,
88,2024,2024-10-06,5,5,28.285,GNB,@,LAR,W 24-19,*,,,,,,,59,100%,0,0%,0,0%,
89,2024,2024-10-13,6,6,28.292,GNB,,ARI,W 34-13,*,,,,,,,73,100%,0,0%,0,0%,
90,2024,2024-10-20,7,7,28.299,GNB,,HOU,W 24-22,*,,,,,,,58,100%,0,0%,0,0%,
91,2024,2024-10-27,8,8,28.306,GNB,@,JAX,W 30-27,*,,,,,,,70,100%,0,0%,0,0%,
92,2024,2024-11-03,9,9,28.313,GNB,,DET,L 14-24,*,,,,,,,65,100%,0,0%,0,0%,
93,2024,2024-11-17,10,11,28.327,GNB,@,CHI,W 20-19,*,,,,,,,46,100%,0,0%,0,0%,
94,2024,2024-11-24,11,12,28.334,GNB,,SFO,W 38-10,*,,,,,,,68,94%,0,0%,0,0%,
