Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Num,Pct,Num,Pct,Num,Pct,Status
26,2023,2023-11-12,9,10,,GNB,@,PIT,L 19-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
27,2023,2023-11-19,10,11,23.065,GNB,,LAC,W 23-20,,6,8%,0,0%,0,0%,
28,2023,2023-11-23,11,12,23.069,GNB,@,DET,W 29-22,,13,23%,0,0%,0,0%,
29,2023,2023-12-03,12,13,23.079,GNB,,KAN,W 27-19,,7,11%,0,0%,0,0%,
30,2023,2023-12-11,13,14,23.087,GNB,@,NYG,L 22-24,,12,18%,0,0%,0,0%,
31,2023,2023-12-17,14,15,23.093,GNB,,TAM,L 20-34,,29,48%,0,0%,1,4%,
32,2023,2023-12-24,15,16,23.100,GNB,@,CAR,W 33-30,,33,50%,0,0%,0,0%,
33,2023,2023-12-31,16,17,23.107,GNB,@,MIN,W 33-10,,39,53%,0,0%,0,0%,
34,2023,2024-01-07,17,18,23.114,GNB,,CHI,W 17-9,,29,48%,0,0%,0,0%,
35,2024,2024-09-06,1,1,23.357,GNB,@,PHI,L 29-34,*,42,63%,0,0%,7,23%,
36,2024,2024-09-15,2,2,24.000,GNB,,IND,W 16-10,*,50,71%,0,0%,5,23%,
37,2024,2024-09-22,3,3,24.007,GNB,@,TEN,W 30-14,*,63,100%,0,0%,7,25%,
38,2024,2024-09-29,4,4,24.014,GNB,,MIN,L 29-31,*,76,100%,0,0%,5,17%,
39,2024,2024-10-06,5,5,24.021,GNB,@,LAR,W 24-19,*,59,100%,0,0%,4,18%,
40,2024,2024-10-13,6,6,24.028,GNB,,ARI,W 34-13,*,40,55%,0,0%,7,26%,
41,2024,2024-10-20,7,7,24.035,GNB,,HOU,W 24-22,*,45,78%,0,0%,4,14%,
42,2024,2024-10-27,8,8,24.042,GNB,@,JAX,W 30-27,*,48,69%,0,0%,6,18%,
43,2024,2024-11-03,9,9,24.049,GNB,,DET,L 14-24,*,65,100%,0,0%,3,14%,
44,2024,2024-11-17,10,11,24.063,GNB,@,CHI,W 20-19,*,46,100%,0,0%,2,11%,
45,2024,2024-11-24,11,12,24.070,GNB,,SFO,W 38-10,*,72,100%,0,0%,6,24%,
