Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
30,2021,2021-11-15,10,10,26.217,LAR,@,SFO,L 10-31,,,,,,,,,,,,,,0,0%,0,0%,6,26%,
31,2021,2021-11-28,11,12,26.230,LAR,@,GNB,L 28-36,,,,,,,,,,,,,,0,0%,0,0%,9,25%,
32,2021,2021-12-05,12,13,26.237,LAR,,JAX,W 37-7,,,,,,,,,,,,,,0,0%,0,0%,10,39%,
33,2021,2021-12-13,13,14,26.245,LAR,@,ARI,W 30-23,,,,,,,,,,,,,,0,0%,0,0%,9,33%,
34,2021,2021-12-21,14,15,26.253,LAR,,SEA,W 20-10,,,,,,,,,,,,,,0,0%,0,0%,8,34%,
35,2021,2021-12-26,15,16,26.258,LAR,@,MIN,W 30-23,,,,,,,,,,,,,,0,0%,0,0%,8,26%,
36,2021,2022-01-02,16,17,26.265,LAR,@,BAL,W 20-19,,,,,,,,,,,,,,0,0%,0,0%,5,22%,
37,2021,2022-01-09,17,18,26.272,LAR,,SFO,L 24-27,,,,,,,,,,,,,,0,0%,0,0%,8,29%,
38,2022,2022-09-08,1,1,27.149,LAR,,BUF,L 10-31,,,,,,,,,,,,,,0,0%,0,0%,6,32%,
39,2022,2022-09-18,2,2,27.159,LAR,,ATL,W 31-27,,,,,,,,,,,,,,1,2%,0,0%,6,26%,
40,2022,2022-09-25,3,3,27.166,LAR,@,ARI,W 20-12,,,,,,,,,,,,,,0,0%,0,0%,7,28%,
41,2022,2022-10-03,4,4,27.174,LAR,@,SFO,L 9-24,,,,,,,,,,,,,,0,0%,0,0%,7,28%,
42,2022,2022-10-09,5,5,27.180,LAR,,DAL,L 10-22,,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0%,0,0%,10,33%,
43,2022,2022-10-16,6,6,27.187,LAR,,CAR,W 24-10,,,,,,,,,,,,,,0,0%,0,0%,9,35%,
44,2022,2022-10-30,7,8,27.201,LAR,,SFO,L 14-31,,,,,,,,,,,,,,0,0%,0,0%,7,29%,
45,2022,2022-11-06,8,9,27.208,LAR,@,TAM,L 13-16,,,,,,,,,,,,,,0,0%,0,0%,12,36%,
46,2022,2022-11-13,9,10,27.215,LAR,,ARI,L 17-27,,,,,,,,,,,,,,0,0%,0,0%,8,29%,
47,2022,2022-11-20,10,11,27.222,LAR,@,NOR,L 20-27,,,,,,,,,,,,,,0,0%,0,0%,10,32%,
48,2022,2022-11-27,11,12,27.229,LAR,@,KAN,L 10-26,,,,,,,,,,,,,,0,0%,0,0%,7,29%,
49,2022,2022-12-04,12,13,27.236,LAR,,SEA,L 23-27,,,,,,,,,,,,,,0,0%,0,0%,8,30%,
50,2022,2022-12-08,13,14,27.240,LAR,,LVR,W 17-16,,,,,,,,,,,,,,0,0%,0,0%,9,36%,
51,2022,2022-12-19,14,15,27.251,LAR,@,GNB,L 12-24,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,7,33%,
52,2022,2022-12-25,15,16,27.257,LAR,,DEN,W 51-14,,,,,,,,,,,,,,0,0%,0,0%,9,35%,
53,2022,2023-01-01,16,17,27.264,LAR,@,LAC,L 10-31,,,,,,,,,,,,,,0,0%,0,0%,7,28%,
54,2022,2023-01-08,17,18,27.271,LAR,@,SEA,L 16-19,,,,,,,,,,,,,,0,0%,0,0%,10,30%,
55,2023,2023-09-10,1,1,28.151,GNB,@,CHI,W 38-20,,,,,,,,,,,,,,0,0%,0,0%,11,39%,
56,2023,2023-09-17,2,2,28.158,GNB,@,ATL,L 24-25,,,,,,,,,,,,,,0,0%,0,0%,8,30%,
57,2023,2023-09-24,3,3,28.165,GNB,,NOR,W 18-17,,,,,,,,,,,,,,0,0%,0,0%,6,24%,
58,2023,2023-09-28,4,4,28.169,GNB,,DET,L 20-34,,,,,,,,,,,,,,0,0%,0,0%,7,23%,
59,2023,2023-10-09,5,5,28.180,GNB,@,LVR,L 13-17,,,,,,,,,,,,,,0,0%,0,0%,7,29%,
60,2023,2023-10-22,6,7,28.193,GNB,@,DEN,L 17-19,,,,,,,,,,,,,,0,0%,0,0%,7,28%,
61,2023,2023-10-29,7,8,28.200,GNB,,MIN,L 10-24,,,,,,,,,,,,,,0,0%,0,0%,8,35%,
62,2023,2023-11-05,8,9,28.207,GNB,,LAR,W 20-3,,,,,,,,,,,,,,0,0%,0,0%,9,39%,
63,2023,2023-11-12,9,10,28.214,GNB,@,PIT,L 19-23,,,,,,,,,,,,,,0,0%,0,0%,8,28%,
64,2023,2023-11-19,10,11,28.221,GNB,,LAC,W 23-20,,,,,,,,,,,,,,0,0%,0,0%,9,35%,
65,2023,2023-11-23,11,12,28.225,GNB,@,DET,W 29-22,,,,,,,,,,,,,,0,0%,0,0%,9,39%,
66,2023,2023-12-03,12,13,28.235,GNB,,KAN,W 27-19,,,,,,,,,,,,,,0,0%,0,0%,7,32%,
67,2023,2023-12-11,13,14,28.243,GNB,@,NYG,L 22-24,,,,,,,,,,,,,,0,0%,0,0%,8,30%,
68,2023,2023-12-17,14,15,28.249,GNB,,TAM,L 20-34,,,,,,,,,,,,,,0,0%,0,0%,6,24%,
69,2023,2023-12-24,15,16,28.256,GNB,@,CAR,W 33-30,,,,,,,,,,,,,,0,0%,0,0%,9,30%,
70,2023,2023-12-31,16,17,28.263,GNB,@,MIN,W 33-10,,,,,,,,,,,,,,0,0%,0,0%,8,33%,
71,2023,2024-01-07,17,18,28.270,GNB,,CHI,W 17-9,,,,,,,,,,,,,,0,0%,0,0%,4,22%,
72,2024,2024-09-06,1,1,29.147,GNB,@,PHI,L 29-34,,,,,,,,,,,,,,0,0%,0,0%,10,32%,
73,2024,2024-09-15,2,2,29.156,GNB,,IND,W 16-10,,,,,,,,,,,,,,0,0%,0,0%,8,36%,
74,2024,2024-09-22,3,3,29.163,GNB,@,TEN,W 30-14,,,,,,,,,,,,,,0,0%,0,0%,13,47%,
75,2024,2024-09-29,4,4,29.170,GNB,,MIN,L 29-31,,,,,,,,,,,,,,0,0%,0,0%,8,28%,
76,2024,2024-10-06,5,5,29.177,GNB,@,LAR,W 24-19,,,,,,,,,,,,,,0,0%,0,0%,9,41%,
77,2024,2024-10-13,6,6,29.184,GNB,,ARI,W 34-13,,,,,,,,,,,,,,0,0%,0,0%,8,30%,
78,2024,2024-10-20,7,7,29.191,GNB,,HOU,W 24-22,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,0,0%,9,31%,
79,2024,2024-10-27,8,8,29.198,GNB,@,JAX,W 30-27,,,,,,,,,,,,,,0,0%,0,0%,11,33%,
80,2024,2024-11-03,9,9,29.205,GNB,,DET,L 14-24,,,,,,,,,,,,,,0,0%,0,0%,5,23%,
81,2024,2024-11-17,10,11,29.219,GNB,@,CHI,W 20-19,,,,,,,,,,,,,,0,0%,0,0%,3,17%,
82,2024,2024-11-24,11,12,29.226,GNB,,SFO,W 38-10,,,,,,,,,,,,,,0,0%,0,0%,10,40%,
