Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
63,2020,2020-12-27,15,16,,IND,@,PIT,L 24-28,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
64,2020,2021-01-03,16,17,,IND,,JAX,W 28-14,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
65,2021,2021-09-09,1,1,,DAL,@,TAM,L 29-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
66,2021,2021-09-19,2,2,25.170,DAL,@,LAC,W 20-17,*,0,0,0.0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,25,35%,4,21%,
67,2021,2021-09-27,3,3,25.178,DAL,,PHI,W 41-21,,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,19,33%,3,10%,
68,2021,2021-10-03,4,4,25.184,DAL,,CAR,W 36-28,,0,0,0.0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,28,40%,2,7%,
69,2021,2021-10-10,5,5,25.191,DAL,,NYG,W 44-20,*,0,0,0.0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,33,48%,0,0%,
70,2021,2021-10-17,6,6,25.198,DAL,@,NWE,W 35-29,,0,0,0.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,15,28%,0,0%,
71,2021,2021-10-31,7,8,25.212,DAL,@,MIN,W 20-16,,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,41,62%,0,0%,
72,2021,2021-11-07,8,9,25.219,DAL,,DEN,L 16-30,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,33,42%,1,4%,
73,2021,2021-11-14,9,10,25.226,DAL,,ATL,W 43-3,,0,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,18,33%,0,0%,
74,2021,2021-11-21,10,11,25.233,DAL,@,KAN,L 9-19,,0,0,0.0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,19,28%,1,4%,
