Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Num,Pct,Num,Pct,Num,Pct,Status
36,2019,2019-09-29,4,4,25.160,NOR,,DAL,W 12-10,*,70,100%,0,0%,4,19%,
37,2019,2019-10-06,5,5,25.167,NOR,,TAM,W 31-24,*,69,100%,0,0%,5,17%,
38,2019,2019-10-13,6,6,25.174,NOR,@,JAX,W 13-6,*,66,100%,0,0%,3,13%,
39,2019,2019-10-20,7,7,25.181,NOR,@,CHI,W 36-25,*,76,100%,0,0%,8,23%,
40,2019,2019-10-27,8,8,25.188,NOR,,ARI,W 31-9,*,74,100%,0,0%,6,21%,
41,2019,2019-11-10,9,10,25.202,NOR,,ATL,L 9-26,*,66,100%,0,0%,3,11%,
42,2019,2019-11-17,10,11,25.209,NOR,@,TAM,W 34-17,*,67,100%,0,0%,6,23%,
43,2019,2019-11-24,11,12,25.216,NOR,,CAR,W 34-31,*,64,100%,0,0%,6,19%,
44,2019,2019-11-28,12,13,25.220,NOR,@,ATL,W 26-18,*,49,100%,0,0%,6,20%,
45,2019,2019-12-08,13,14,25.230,NOR,,SFO,L 46-48,*,72,100%,0,0%,6,16%,
46,2019,2019-12-16,14,15,25.238,NOR,,IND,W 34-7,*,61,91%,0,0%,6,25%,
47,2019,2019-12-22,15,16,25.244,NOR,@,TEN,W 38-28,*,70,100%,0,0%,6,17%,
48,2019,2019-12-29,16,17,25.251,NOR,@,CAR,W 42-10,*,69,100%,0,0%,6,19%,
49,2020,2020-09-13,1,1,26.144,NOR,,TAM,W 34-23,*,68,100%,0,0%,6,18%,
50,2020,2020-09-21,2,2,26.152,NOR,@,LVR,L 24-34,*,60,100%,0,0%,5,19%,
51,2020,2020-09-27,3,3,26.158,NOR,,GNB,L 30-37,*,61,100%,0,0%,6,19%,
52,2020,2020-10-04,4,4,26.165,NOR,@,DET,W 35-29,*,46,66%,0,0%,4,16%,
53,2020,2020-10-12,5,5,26.173,NOR,,LAC,W 30-27,*,76,100%,0,0%,6,16%,
54,2020,2020-10-25,6,7,26.186,NOR,,CAR,W 27-24,*,70,100%,0,0%,5,23%,
55,2020,2020-11-01,7,8,26.193,NOR,@,CHI,W 26-23,*,74,100%,0,0%,8,23%,
56,2020,2020-11-08,8,9,26.200,NOR,@,TAM,W 38-3,*,63,86%,0,0%,6,29%,
57,2020,2020-11-15,9,10,26.207,NOR,,SFO,W 27-13,*,59,100%,0,0%,5,18%,
58,2020,2020-11-22,10,11,26.214,NOR,,ATL,W 24-9,*,67,100%,0,0%,5,19%,
59,2020,2020-11-29,11,12,26.221,NOR,@,DEN,W 31-3,*,61,95%,0,0%,6,22%,
60,2020,2020-12-06,12,13,26.228,NOR,@,ATL,W 21-16,*,78,100%,0,0%,4,15%,
61,2020,2020-12-13,13,14,26.235,NOR,@,PHI,L 21-24,*,63,100%,0,0%,5,19%,
62,2020,2020-12-20,14,15,26.242,NOR,,KAN,L 29-32,*,55,100%,0,0%,3,9%,
63,2020,2020-12-25,15,16,26.247,NOR,,MIN,W 52-33,*,74,99%,0,0%,8,26%,
64,2020,2021-01-03,16,17,26.256,NOR,@,CAR,W 33-7,*,64,100%,0,0%,6,26%,
65,2021,2021-09-12,1,1,27.143,NOR,,GNB,W 38-3,*,62,100%,0,0%,6,27%,
66,2021,2021-09-19,2,2,27.150,NOR,@,CAR,L 7-26,*,44,100%,0,0%,1,4%,
67,2021,2021-09-26,3,3,27.157,NOR,@,NWE,W 28-13,*,62,100%,0,0%,6,21%,
68,2021,2021-10-03,4,4,27.164,NOR,,NYG,L 21-27,*,68,100%,0,0%,4,16%,
69,2021,2021-10-10,5,5,27.171,NOR,@,WAS,W 33-22,*,56,100%,0,0%,5,17%,
70,2021,2021-10-25,6,7,27.186,NOR,@,SEA,W 13-10,*,74,100%,0,0%,3,12%,
71,2021,2021-10-31,7,8,27.192,NOR,,TAM,W 36-27,*,76,100%,0,0%,7,24%,
72,2021,2021-11-07,8,9,27.199,NOR,,ATL,L 25-27,*,76,100%,0,0%,3,11%,
73,2021,2021-11-14,9,10,27.206,NOR,@,TEN,L 21-23,*,67,100%,0,0%,3,10%,
74,2021,2021-11-21,10,11,,NOR,@,PHI,L 29-40,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
75,2021,2021-11-25,11,12,,NOR,,BUF,L 6-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
76,2021,2021-12-02,12,13,,NOR,,DAL,L 17-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
77,2021,2021-12-12,13,14,,NOR,@,NYJ,W 30-9,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
78,2021,2021-12-19,14,15,,NOR,@,TAM,W 9-0,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
79,2021,2021-12-27,15,16,,NOR,,MIA,L 3-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
80,2021,2022-01-02,16,17,,NOR,,CAR,W 18-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
81,2021,2022-01-09,17,18,27.262,NOR,@,ATL,W 30-20,*,68,94%,0,0%,7,26%,
82,2022,2022-09-11,1,1,28.142,NOR,@,ATL,W 27-26,*,61,100%,0,0%,4,13%,
83,2022,2022-09-18,2,2,28.149,NOR,,TAM,L 10-20,*,68,100%,0,0%,2,8%,
84,2022,2022-09-25,3,3,28.156,NOR,@,CAR,L 14-22,*,69,100%,0,0%,4,14%,
85,2022,2022-10-02,4,4,28.163,NOR,,MIN,L 25-28,*,60,100%,0,0%,4,13%,
86,2022,2022-10-09,5,5,28.170,NOR,,SEA,W 39-32,*,77,100%,0,0%,5,15%,
87,2022,2022-10-16,6,6,28.177,NOR,,CIN,L 26-30,*,72,100%,0,0%,6,21%,
88,2022,2022-10-20,7,7,28.181,NOR,@,ARI,L 34-42,*,72,100%,0,0%,6,19%,
89,2022,2022-10-30,8,8,28.191,NOR,,LVR,W 24-0,*,64,100%,0,0%,5,26%,
90,2022,2022-11-07,9,9,28.199,NOR,,BAL,L 13-27,*,49,96%,0,0%,3,12%,
91,2022,2022-11-13,10,10,28.205,NOR,@,PIT,L 10-20,*,47,100%,0,0%,2,8%,
92,2022,2022-11-20,11,11,28.212,NOR,,LAR,W 27-20,*,57,100%,0,0%,5,16%,
93,2022,2022-11-27,12,12,28.219,NOR,@,SFO,L 0-13,*,57,100%,0,0%,1,6%,
94,2022,2022-12-05,13,13,28.227,NOR,@,TAM,L 16-17,*,59,100%,0,0%,4,15%,
95,2022,2022-12-18,14,15,28.240,NOR,,ATL,W 21-18,*,55,100%,0,0%,3,14%,
96,2022,2022-12-24,15,16,28.246,NOR,@,CLE,W 17-10,*,54,100%,0,0%,3,14%,
97,2022,2023-01-01,16,17,28.254,NOR,@,PHI,W 20-10,*,16,23%,0,0%,1,4%,
98,2022,2023-01-08,17,18,,NOR,,CAR,L 7-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
99,2023,2023-09-10,1,1,29.141,NOR,,TEN,W 16-15,*,65,100%,0,0%,4,14%,
100,2023,2023-09-18,2,2,29.149,NOR,@,CAR,W 20-17,*,77,100%,0,0%,4,15%,
101,2023,2023-09-24,3,3,29.155,NOR,@,GNB,L 17-18,*,61,100%,0,0%,4,16%,
102,2023,2023-10-01,4,4,29.162,NOR,,TAM,L 9-26,*,65,100%,0,0%,3,12%,
103,2023,2023-10-08,5,5,29.169,NOR,@,NWE,W 34-0,*,65,90%,0,0%,6,19%,
104,2023,2023-10-15,6,6,29.176,NOR,@,HOU,L 13-20,*,68,83%,0,0%,5,19%,
105,2023,2023-10-19,7,7,,NOR,,JAX,L 24-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
106,2023,2023-10-29,8,8,29.190,NOR,@,IND,W 38-27,*,66,100%,0,0%,6,18%,
107,2023,2023-11-05,9,9,29.197,NOR,,CHI,W 24-17,*,63,100%,0,0%,5,21%,
108,2023,2023-11-12,10,10,29.204,NOR,@,MIN,L 19-27,*,67,100%,0,0%,1,3%,
109,2023,2023-11-26,11,12,29.218,NOR,@,ATL,L 15-24,*,71,99%,0,0%,5,21%,
110,2023,2023-12-03,12,13,29.225,NOR,,DET,L 28-33,*,67,100%,0,0%,4,13%,
111,2023,2023-12-10,13,14,29.232,NOR,,CAR,W 28-6,*,50,96%,0,0%,5,21%,
112,2023,2023-12-17,14,15,,NOR,,NYG,W 24-6,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
113,2023,2023-12-21,15,16,,NOR,@,LAR,L 22-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
114,2023,2023-12-31,16,17,,NOR,@,TAM,W 23-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
115,2023,2024-01-07,17,18,,NOR,,ATL,W 48-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
116,2024,2024-09-08,1,1,,NOR,,CAR,W 47-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
117,2024,2024-09-15,2,2,,NOR,@,DAL,W 44-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
118,2024,2024-09-22,3,3,,NOR,,PHI,L 12-15,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
119,2024,2024-09-29,4,4,,NOR,@,ATL,L 24-26,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
120,2024,2024-10-07,5,5,,NOR,@,KAN,L 13-26,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
121,2024,2024-10-13,6,6,,NOR,,TAM,L 27-51,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
122,2024,2024-10-17,7,7,,NOR,,DEN,L 10-33,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
123,2024,2024-10-27,8,8,,NOR,@,LAC,L 8-26,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
124,2024,2024-11-03,9,9,,NOR,@,CAR,L 22-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
125,2024,2024-11-10,10,10,,NOR,,ATL,W 20-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
126,2024,2024-11-17,11,11,,NOR,,CLE,W 35-14,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
