Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Num,Pct,Num,Pct,Num,Pct,Status
34,2023,2024-01-07,17,18,24.237,NOR,,ATL,W 48-17,,0,0%,0,0%,8,25%,
35,2024,2024-09-08,1,1,25.116,NOR,,CAR,W 47-10,*,66,100%,0,0%,9,30%,
36,2024,2024-09-15,2,2,25.123,NOR,@,DAL,W 44-19,*,53,90%,0,0%,7,26%,
37,2024,2024-09-22,3,3,25.130,NOR,,PHI,L 12-15,*,56,100%,0,0%,2,12%,
38,2024,2024-09-29,4,4,25.137,NOR,@,ATL,L 24-26,*,74,100%,0,0%,4,14%,
39,2024,2024-10-07,5,5,25.145,NOR,@,KAN,L 13-26,*,53,100%,0,0%,2,8%,
40,2024,2024-10-13,6,6,25.151,NOR,,TAM,L 27-51,*,70,100%,0,0%,5,14%,
41,2024,2024-10-17,7,7,25.155,NOR,,DEN,L 10-33,*,70,100%,0,0%,2,7%,
42,2024,2024-10-27,8,8,25.165,NOR,@,LAC,L 8-26,*,73,100%,0,0%,3,9%,
43,2024,2024-11-03,9,9,25.172,NOR,@,CAR,L 22-23,*,79,100%,0,0%,4,14%,
44,2024,2024-11-10,10,10,25.179,NOR,,ATL,W 20-17,*,53,100%,0,0%,4,15%,
45,2024,2024-11-17,11,11,25.186,NOR,,CLE,W 35-14,*,60,100%,0,0%,5,20%,
