Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
65,2022,2023-01-01,16,17,25.196,TAM,,CAR,W 30-24,*,0,0,0.0,2,1,3,0,0,1,0,0,2,0,0,1,0,0,0,0,0%,66,100%,9,29%,
66,2022,2023-01-08,17,18,25.203,TAM,@,ATL,L 17-30,*,0,0,0.0,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,57,84%,4,14%,
67,2023,2023-09-10,1,1,26.083,TEN,@,NOR,L 15-16,*,0,0,0.0,4,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0%,65,100%,1,4%,
68,2023,2023-09-17,2,2,26.090,TEN,,LAC,W 27-24,*,0,0,0.0,2,3,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0%,67,99%,0,0%,
69,2023,2023-09-24,3,3,26.097,TEN,@,CLE,L 3-27,*,0,0,0.0,6,0,6,0,0,0,0,0,0,0,0,1,1,5,0,0,0%,61,86%,0,0%,
70,2023,2023-10-01,4,4,26.104,TEN,,CIN,W 27-3,*,0,0,0.0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,52,98%,0,0%,
71,2023,2023-10-08,5,5,26.111,TEN,@,IND,L 16-23,*,0,0,0.0,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,66,100%,5,23%,
72,2023,2023-10-15,6,6,26.118,TEN,,BAL,L 16-24,*,0,0,0.0,3,0,3,0,0,1,10,0,1,0,0,0,0,0,0,0,0%,69,97%,0,0%,
73,2023,2023-10-29,7,8,26.132,TEN,,ATL,W 28-23,*,0,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,68,100%,0,0%,
74,2023,2023-11-02,8,9,26.136,TEN,@,PIT,L 16-20,*,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,9,14%,0,0%,
75,2023,2023-11-12,9,10,,TEN,@,TAM,L 6-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
76,2023,2023-11-19,10,11,,TEN,@,JAX,L 14-34,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
77,2023,2023-11-26,11,12,26.160,TEN,,CAR,W 17-10,*,0,0,0.0,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,74,100%,0,0%,
78,2023,2023-12-03,12,13,26.167,TEN,,IND,L 28-31,*,0,0,0.0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,71,100%,0,0%,
79,2023,2023-12-11,13,14,26.175,TEN,@,MIA,W 28-27,*,0,0,0.0,7,0,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0%,69,96%,0,0%,
