Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
28,2015,2015-12-06,12,13,24.227,PIT,,IND,W 45-10,,0,0,0,0,0,0,1,1%,0,0%,1,4%,
29,2015,2015-12-13,13,14,24.234,PIT,@,CIN,W 33-20,,0,0,0,0,0,0,9,13%,0,0%,0,0%,
30,2015,2015-12-20,,15,,PIT,,DEN,W 34-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
31,2015,2015-12-27,15,16,24.248,PIT,@,BAL,L 17-20,,0,0,0,0,0,0,3,5%,0,0%,1,4%,
32,2015,2016-01-03,,17,,PIT,@,CLE,W 28-12,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
33,2016,2016-09-12,1,1,25.142,PIT,@,WAS,W 38-16,,0,0,0,0,0,0,0,0%,0,0%,11,44%,
34,2016,2016-09-18,2,2,25.148,PIT,,CIN,W 24-16,,0,0,0,0,0,0,0,0%,0,0%,3,9%,
35,2016,2016-09-25,,3,,PIT,@,PHI,L 3-34,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
36,2016,2016-10-02,4,4,25.162,PIT,,KAN,W 43-14,,1,0,0,0,-7,0,5,8%,0,0%,3,10%,
37,2016,2016-10-09,5,5,25.169,PIT,,NYJ,W 31-13,*,0,0,0,0,0,0,76,100%,0,0%,6,21%,
38,2016,2016-10-16,6,6,25.176,PIT,@,MIA,L 15-30,*,0,0,0,0,0,0,55,100%,0,0%,1,4%,
39,2016,2016-10-23,7,7,25.183,PIT,,NWE,L 16-27,*,0,0,0,0,0,0,73,100%,0,0%,6,20%,
40,2016,2016-11-06,8,9,25.197,PIT,@,BAL,L 14-21,,0,0,0,0,0,0,3,4%,0,0%,2,6%,
41,2016,2016-11-13,9,10,25.204,PIT,,DAL,L 30-35,,0,0,0,0,0,0,1,1%,0,0%,3,10%,
42,2016,2016-11-20,10,11,25.211,PIT,@,CLE,W 24-9,*,0,0,0,0,0,0,12,17%,0,0%,4,19%,
43,2016,2016-11-24,11,12,25.215,PIT,@,IND,W 28-7,,0,0,0,0,0,0,17,31%,0,0%,4,18%,
44,2016,2016-12-04,12,13,25.225,PIT,,NYG,W 24-14,,0,0,0,0,0,0,18,25%,0,0%,4,17%,
45,2016,2016-12-11,13,14,25.232,PIT,@,BUF,W 27-20,,0,0,0,0,0,0,30,40%,0,0%,5,19%,
46,2016,2016-12-18,14,15,25.239,PIT,@,CIN,W 24-20,,0,0,0,0,0,0,19,25%,0,0%,6,22%,
47,2016,2016-12-25,15,16,25.246,PIT,,BAL,W 31-27,,0,0,0,0,0,0,10,17%,0,0%,6,19%,
48,2016,2017-01-01,16,17,25.253,PIT,,CLE,W 27-24,,0,0,0,0,0,0,6,8%,0,0%,3,10%,
49,2017,2017-09-10,1,1,26.140,PIT,@,CLE,W 21-18,,0,0,0,0,0,0,0,0%,0,0%,6,24%,
50,2017,2017-09-17,2,2,26.147,PIT,,MIN,W 26-9,*,0,0,0,0,0,0,41,55%,0,0%,10,32%,
51,2017,2017-09-24,3,3,26.154,PIT,@,CHI,L 17-23,*,0,0,0,0,0,0,64,100%,0,0%,4,15%,
52,2017,2017-10-01,4,4,26.161,PIT,@,BAL,W 26-9,*,0,0,0,0,0,0,76,100%,0,0%,5,20%,
53,2017,2017-10-08,5,5,26.168,PIT,,JAX,L 9-30,*,0,0,0,0,0,0,80,100%,0,0%,3,12%,
54,2017,2017-10-15,6,6,26.175,PIT,@,KAN,W 19-13,,0,0,0,0,0,0,43,67%,0,0%,3,12%,
55,2017,2017-10-22,7,7,26.182,PIT,,CIN,W 29-14,*,0,0,0,0,0,0,69,100%,0,0%,7,26%,
56,2017,2017-10-29,8,8,26.189,PIT,@,DET,W 20-15,*,0,0,0,0,0,0,55,86%,0,0%,4,15%,
57,2017,2017-11-12,9,10,26.203,PIT,@,IND,W 20-17,,0,0,0,0,0,0,5,8%,0,0%,4,13%,
58,2017,2017-11-16,10,11,26.207,PIT,,TEN,W 40-17,,0,0,0,0,0,0,6,8%,0,0%,8,26%,
59,2017,2017-11-26,11,12,26.217,PIT,,GNB,W 31-28,*,0,0,0,0,0,0,74,100%,0,0%,4,14%,
60,2017,2017-12-04,12,13,26.225,PIT,@,CIN,W 23-20,*,0,0,0,0,0,0,66,100%,0,0%,5,19%,
61,2017,2017-12-10,13,14,26.231,PIT,,BAL,W 39-38,*,0,0,0,0,0,0,89,100%,0,0%,7,20%,
62,2017,2017-12-17,14,15,26.238,PIT,,NWE,L 24-27,*,0,0,0,0,0,0,66,100%,0,0%,4,16%,
63,2017,2017-12-25,15,16,26.246,PIT,@,HOU,W 34-6,,0,0,0,0,0,0,17,28%,0,0%,6,23%,
64,2017,2017-12-31,16,17,26.252,PIT,,CLE,W 28-24,,3,0,0,0,-20,0,29,49%,0,0%,4,15%,
65,2018,2018-09-09,1,1,27.139,CLE,,PIT,T 21-21,*,0,0,0,0,0,0,89,100%,0,0%,4,11%,
66,2018,2018-09-16,2,2,27.146,CLE,@,NOR,L 18-21,*,0,0,0,0,0,0,62,100%,0,0%,6,22%,
67,2018,2018-09-20,3,3,27.150,CLE,,NYJ,W 21-17,*,0,0,0,0,0,0,77,100%,0,0%,3,10%,
68,2018,2018-09-30,4,4,27.160,CLE,@,OAK,L 42-45,*,0,0,0,0,0,0,81,100%,0,0%,4,9%,
69,2018,2018-10-07,5,5,27.167,CLE,,BAL,W 12-9,*,0,0,0,0,0,0,80,100%,0,0%,4,12%,
70,2018,2018-10-14,6,6,27.174,CLE,,LAC,L 14-38,*,0,0,0,0,0,0,74,100%,0,0%,2,7%,
71,2018,2018-10-21,7,7,27.181,CLE,@,TAM,L 23-26,*,0,0,0,0,0,0,68,100%,0,0%,3,9%,
72,2018,2018-10-28,8,8,27.188,CLE,@,PIT,L 18-33,*,0,0,0,0,0,0,64,100%,0,0%,4,13%,
73,2018,2018-11-04,9,9,27.195,CLE,,KAN,L 21-37,*,0,0,0,0,0,0,75,100%,0,0%,1,4%,
74,2018,2018-11-11,10,10,27.202,CLE,,ATL,W 28-16,*,0,0,0,0,0,0,53,100%,0,0%,4,18%,
75,2018,2018-11-25,11,12,27.216,CLE,@,CIN,W 35-20,*,0,0,0,0,0,0,64,100%,0,0%,5,20%,
76,2018,2018-12-02,12,13,27.223,CLE,@,HOU,L 13-29,*,0,0,0,0,0,0,57,100%,0,0%,1,4%,
77,2018,2018-12-09,13,14,27.230,CLE,,CAR,W 26-20,*,0,0,0,0,0,0,52,100%,0,0%,6,21%,
78,2018,2018-12-15,14,15,27.236,CLE,@,DEN,W 17-16,*,0,0,0,0,0,0,67,100%,0,0%,3,13%,
79,2018,2018-12-23,15,16,27.244,CLE,,CIN,W 26-18,*,0,0,0,0,0,0,69,100%,0,0%,5,19%,
80,2018,2018-12-30,16,17,27.251,CLE,@,BAL,L 24-26,*,0,0,0,0,0,0,59,100%,0,0%,5,16%,
81,2019,2019-09-08,1,1,28.138,CLE,,TEN,L 13-43,*,0,,,0,0,0,71,100%,0,0%,2,6%,
82,2019,2019-09-16,2,2,28.146,CLE,@,NYJ,W 23-3,*,0,,,0,0,0,67,100%,0,0%,5,19%,
83,2019,2019-09-22,,3,,CLE,,LAR,L 13-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
84,2019,2019-09-29,4,4,28.159,CLE,@,BAL,W 40-25,*,0,,,0,0,0,66,99%,0,0%,0,0%,
85,2019,2019-10-07,5,5,28.167,CLE,@,SFO,L 3-31,*,0,,,0,0,0,46,100%,0,0%,0,0%,
86,2019,2019-10-13,6,6,28.173,CLE,,SEA,L 28-32,*,0,0,0,0,0,0,68,100%,0,0%,3,12%,
87,2019,2019-10-27,7,8,28.187,CLE,@,NWE,L 13-27,*,0,,,0,0,0,62,100%,0,0%,3,10%,
88,2019,2019-11-03,8,9,28.194,CLE,@,DEN,L 19-24,*,0,,,0,0,0,75,100%,0,0%,5,19%,
89,2019,2019-11-10,9,10,28.201,CLE,,BUF,W 19-16,*,0,,,0,0,0,69,100%,0,0%,4,17%,
90,2019,2019-11-14,10,11,28.205,CLE,,PIT,W 21-7,*,0,,,0,0,0,70,100%,0,0%,5,19%,
91,2019,2019-11-24,11,12,28.215,CLE,,MIA,W 41-24,*,0,0,0,0,0,0,75,100%,0,0%,8,27%,
92,2019,2019-12-01,12,13,28.222,CLE,@,PIT,L 13-20,*,0,,,0,0,0,66,100%,0,0%,4,17%,
93,2019,2019-12-08,,14,,CLE,,CIN,W 27-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
94,2019,2019-12-15,14,15,28.236,CLE,@,ARI,L 24-38,,0,,,0,0,0,45,64%,0,0%,5,19%,
95,2019,2019-12-22,15,16,28.243,CLE,,BAL,L 15-31,*,0,,,0,0,0,60,100%,0,0%,2,8%,
96,2019,2019-12-29,16,17,28.250,CLE,@,CIN,L 23-33,*,0,,,0,0,0,54,100%,0,0%,4,14%,
97,2020,2020-09-13,1,1,,CLE,@,BAL,L 6-38,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
98,2020,2020-09-17,2,2,29.147,CLE,,CIN,W 35-30,*,0,,,0,0,0,58,100%,0,0%,5,19%,
99,2020,2020-09-27,3,3,29.157,CLE,,WAS,W 34-20,,0,,,0,0,0,0,0%,0,0%,6,21%,
100,2020,2020-10-04,4,4,29.164,CLE,@,DAL,W 49-38,,0,,,0,0,0,5,7%,0,0%,7,23%,
101,2020,2020-10-11,5,5,29.171,CLE,,IND,W 32-23,,0,,,0,0,0,59,81%,0,0%,6,21%,
102,2020,2020-10-18,6,6,29.178,CLE,@,PIT,L 7-38,*,0,,,0,0,0,57,100%,0,0%,1,4%,
103,2020,2020-10-25,7,7,29.185,CLE,@,CIN,W 37-34,*,0,,,0,0,0,52,100%,0,0%,6,21%,
104,2020,2020-11-01,8,8,29.192,CLE,,LVR,L 6-16,*,0,,,0,0,0,49,100%,0,0%,3,17%,
105,2020,2020-11-15,9,10,,CLE,,HOU,W 10-7,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List
106,2020,2020-11-22,10,11,,CLE,,PHI,W 22-17,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List
107,2020,2020-11-29,11,12,29.220,CLE,@,JAX,W 27-25,,0,,,0,0,0,0,0%,0,0%,5,19%,
108,2020,2020-12-06,12,13,29.227,CLE,@,TEN,W 41-35,,0,,,0,0,0,1,1%,0,0%,7,23%,
109,2020,2020-12-14,13,14,29.235,CLE,,BAL,L 42-47,,0,,,0,0,0,10,12%,0,0%,6,18%,
110,2020,2020-12-20,14,15,29.241,CLE,@,NYG,W 20-6,*,0,,,0,0,0,2,3%,0,0%,0,0%,
111,2020,2020-12-27,15,16,,CLE,@,NYJ,L 16-23,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
112,2020,2021-01-03,16,17,,CLE,,PIT,W 24-22,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
113,2021,2021-09-12,1,1,30.142,CLE,@,KAN,L 29-33,,,,,,,,39,66%,0,0%,3,13%,
114,2021,2021-09-19,2,2,,CLE,,HOU,W 31-21,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
115,2021,2021-09-26,3,3,,CLE,,CHI,W 26-6,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
116,2021,2021-10-03,4,4,,CLE,@,MIN,W 14-7,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
117,2021,2021-10-10,5,5,,CLE,@,LAC,L 42-47,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
118,2021,2021-10-17,6,6,,CLE,,ARI,L 14-37,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
119,2021,2021-10-21,7,7,,CLE,,DEN,W 17-14,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
120,2021,2021-10-31,8,8,,CLE,,PIT,L 10-15,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
121,2021,2021-11-07,9,9,,CLE,@,CIN,W 41-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
122,2021,2021-11-14,10,10,,CLE,@,NWE,L 7-45,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
123,2021,2021-11-21,11,11,,CLE,,DET,W 13-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
124,2021,2021-11-28,12,12,,CLE,@,BAL,L 10-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
125,2021,2021-12-12,13,14,,CLE,,BAL,W 24-22,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
126,2021,2021-12-20,14,15,,CLE,,LVR,L 14-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
127,2021,2021-12-25,15,16,,CLE,@,GNB,L 22-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
128,2021,2022-01-03,16,17,,CLE,@,PIT,L 14-26,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
129,2021,2022-01-09,17,18,,CLE,,CIN,W 21-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
130,2022,2022-09-11,1,1,,CLE,@,CAR,W 26-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
131,2022,2022-09-18,2,2,,CLE,,NYJ,L 30-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
132,2022,2022-09-22,3,3,,CLE,,PIT,W 29-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
133,2022,2022-10-02,4,4,,CLE,@,ATL,L 20-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
134,2022,2022-10-09,5,5,,CLE,,LAC,L 28-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
135,2022,2022-10-16,6,6,,CLE,,NWE,L 15-38,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
136,2022,2022-10-23,7,7,,CLE,@,BAL,L 20-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
137,2022,2022-10-31,8,8,,CLE,,CIN,W 32-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
138,2022,2022-11-13,9,10,,CLE,@,MIA,L 17-39,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
139,2022,2022-11-20,10,11,31.211,CLE,@,BUF,L 23-31,,,,,,,,8,11%,0,0%,4,13%,
140,2022,2022-11-27,11,12,31.218,CLE,,TAM,W 23-17,*,,,,,,,6,8%,0,0%,0,0%,
141,2022,2022-12-04,12,13,31.225,CLE,@,HOU,W 27-14,,,,,,,,19,30%,0,0%,0,0%,
142,2022,2022-12-11,13,14,,CLE,@,CIN,L 10-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
143,2022,2022-12-17,14,15,,CLE,,BAL,W 13-3,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
144,2022,2022-12-24,15,16,,CLE,,NOR,L 10-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
145,2022,2023-01-01,16,17,,CLE,@,WAS,W 24-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
146,2022,2023-01-08,17,18,31.260,CLE,@,PIT,L 14-28,,,,,,,,6,9%,0,0%,0,0%,
147,2023,2023-09-10,1,1,32.140,TEN,@,NOR,L 15-16,*,,,,,,,63,100%,0,0%,5,18%,
148,2023,2023-09-17,2,2,32.147,TEN,,LAC,W 27-24,*,,,,,,,65,100%,0,0%,5,17%,
149,2023,2023-09-24,3,3,32.154,TEN,@,CLE,L 3-27,*,,,,,,,48,100%,0,0%,1,4%,
150,2023,2023-10-01,4,4,32.161,TEN,,CIN,W 27-3,*,,,,,,,66,100%,0,0%,5,24%,
151,2023,2023-10-08,5,5,32.168,TEN,@,IND,L 16-23,*,,,,,,,60,100%,0,0%,4,18%,
152,2023,2023-10-15,6,6,32.175,TEN,,BAL,L 16-24,*,,,,,,,55,100%,0,0%,4,13%,
153,2023,2023-10-29,7,8,32.189,TEN,,ATL,W 28-23,*,,,,,,,31,46%,0,0%,2,6%,
154,2023,2023-11-02,8,9,,TEN,@,PIT,L 16-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
155,2023,2023-11-12,9,10,32.203,TEN,@,TAM,L 6-20,*,,,,,,,63,100%,0,0%,2,9%,
156,2023,2023-11-19,10,11,32.210,TEN,@,JAX,L 14-34,*,,,,,,,22,55%,0,0%,0,0%,
157,2023,2023-11-26,11,12,,TEN,,CAR,W 17-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
158,2023,2023-12-03,12,13,,TEN,,IND,L 28-31,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
159,2023,2023-12-11,13,14,,TEN,@,MIA,W 28-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
160,2023,2023-12-17,14,15,,TEN,,HOU,L 16-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
161,2023,2023-12-24,15,16,,TEN,,SEA,L 17-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
