Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Num,Pct,Num,Pct,Num,Pct,Status
70,2022,2022-10-09,5,5,,TAM,,ATL,W 21-15,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
71,2022,2022-10-16,6,6,,TAM,@,PIT,L 18-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
72,2022,2022-10-23,7,7,,TAM,@,CAR,L 3-21,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
73,2022,2022-10-27,8,8,,TAM,,BAL,L 22-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
74,2022,2022-11-06,9,9,,TAM,,LAR,W 16-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
75,2022,2022-11-13,10,10,,TAM,,SEA,W 21-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
76,2022,2022-11-27,11,12,,TAM,@,CLE,L 17-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
77,2022,2022-12-05,12,13,,TAM,,NOR,W 17-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
78,2022,2022-12-11,13,14,,TAM,@,SFO,L 7-35,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
79,2022,2022-12-18,14,15,,TAM,,CIN,L 23-34,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
80,2022,2022-12-25,15,16,,TAM,@,ARI,W 19-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
81,2022,2023-01-01,16,17,,TAM,,CAR,W 30-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
82,2022,2023-01-08,17,18,,TAM,@,ATL,L 17-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
83,2023,2023-09-10,1,1,,TAM,@,MIN,W 20-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
84,2023,2023-09-17,2,2,,TAM,,CHI,W 27-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
85,2023,2023-09-25,3,3,29.219,TAM,,PHI,L 11-25,,1,2%,0,0%,0,0%,
86,2023,2023-10-01,4,4,,TAM,@,NOR,W 26-9,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
87,2023,2023-10-15,5,6,,TAM,,DET,L 6-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
88,2023,2023-10-22,6,7,29.246,TAM,,ATL,L 13-16,,0,0%,0,0%,3,14%,
89,2023,2023-10-26,7,8,29.250,TAM,@,BUF,L 18-24,*,68,100%,0,0%,3,12%,
90,2023,2023-11-05,8,9,29.260,TAM,@,HOU,L 37-39,*,66,100%,0,0%,7,21%,
91,2023,2023-11-12,9,10,29.267,TAM,,TEN,W 20-6,*,65,100%,0,0%,4,17%,
92,2023,2023-11-19,10,11,29.274,TAM,@,SFO,L 14-27,*,71,100%,0,0%,2,9%,
93,2023,2023-11-26,11,12,29.281,TAM,@,IND,L 20-27,*,60,100%,0,0%,4,15%,
94,2023,2023-12-03,12,13,29.288,TAM,,CAR,W 21-18,*,62,100%,0,0%,3,10%,
95,2023,2023-12-10,13,14,29.295,TAM,@,ATL,W 29-25,*,68,100%,0,0%,5,16%,
96,2023,2023-12-17,14,15,29.302,TAM,@,GNB,W 34-20,*,62,100%,0,0%,6,24%,
97,2023,2023-12-24,15,16,29.309,TAM,,JAX,W 30-12,*,74,100%,0,0%,6,30%,
98,2023,2023-12-31,16,17,29.316,TAM,,NOR,L 13-23,*,56,100%,0,0%,1,4%,
99,2023,2024-01-07,17,18,29.323,TAM,@,CAR,W 9-0,*,65,100%,0,0%,3,15%,
100,2024,2024-09-08,1,1,30.203,NYG,,MIN,L 6-28,,0,0%,0,0%,2,8%,
101,2024,2024-09-15,2,2,30.210,NYG,@,WAS,L 18-21,,0,0%,0,0%,1,5%,
102,2024,2024-09-22,3,3,30.217,NYG,@,CLE,W 21-15,,0,0%,0,0%,4,15%,
103,2024,2024-09-26,4,4,30.221,NYG,,DAL,L 15-20,,0,0%,0,0%,5,20%,
104,2024,2024-10-06,5,5,30.231,NYG,@,SEA,W 29-20,,0,0%,0,0%,5,17%,
105,2024,2024-10-13,6,6,30.238,NYG,,CIN,L 7-17,,0,0%,0,0%,3,14%,
106,2024,2024-10-20,7,7,30.245,NYG,,PHI,L 3-28,,0,0%,0,0%,1,3%,
107,2024,2024-10-28,8,8,30.253,NYG,@,PIT,L 18-26,,0,0%,0,0%,4,13%,
108,2024,2024-11-03,9,9,30.259,NYG,,WAS,L 22-27,,0,0%,0,0%,2,9%,
109,2024,2024-11-10,10,10,30.266,NYG,@,CAR,L 17-20,,0,0%,0,0%,4,13%,
110,2024,2024-11-24,11,12,30.280,NYG,,TAM,L 7-30,,0,0%,0,0%,1,5%,
