Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
59,2022,2022-11-10,10,10,24.201,CAR,,ATL,W 25-15,*,0,0,1.0,2,5,7,1,3,0,0,0,0,0,0,0,0,0,0,0,0%,60,95%,4,14%,
60,2022,2022-11-20,11,11,24.211,CAR,@,BAL,L 3-13,*,0,0,1.0,2,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0%,68,99%,6,26%,
61,2022,2022-11-27,12,12,24.218,CAR,,DEN,W 23-10,*,0,0,2.0,2,1,3,1,3,0,0,0,1,0,0,1,0,0,0,0,0%,55,92%,2,7%,
62,2022,2022-12-11,13,14,24.232,CAR,@,SEA,W 30-24,*,0,0,0.5,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,52,96%,4,14%,
63,2022,2022-12-18,14,15,24.239,CAR,,PIT,L 16-24,*,0,0,0.0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,58,85%,5,20%,
64,2022,2022-12-24,15,16,24.245,CAR,,DET,W 37-23,*,0,0,2.0,2,0,2,2,3,0,0,0,1,0,0,0,0,0,0,0,0%,57,86%,3,10%,
65,2022,2023-01-01,16,17,24.253,CAR,@,TAM,L 24-30,*,0,0,0.0,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,65,83%,5,16%,
66,2022,2023-01-08,17,18,,CAR,@,NOR,W 10-7,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
67,2023,2023-09-10,1,1,25.140,CAR,@,ATL,L 10-24,*,0,0,2.0,5,2,7,2,1,0,0,0,0,0,0,1,0,0,0,0,0%,50,96%,5,19%,
68,2023,2023-09-18,2,2,25.148,CAR,,NOR,L 17-20,*,0,0,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,61,79%,4,15%,
69,2023,2023-09-24,3,3,25.154,CAR,@,SEA,L 27-37,*,0,0,1.0,3,1,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0%,51,68%,7,20%,
70,2023,2023-10-01,4,4,25.161,CAR,,MIN,L 13-21,*,0,0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,43,90%,3,14%,
71,2023,2023-10-08,5,5,25.168,CAR,@,DET,L 24-42,*,0,0,1.0,3,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0%,46,77%,5,19%,
72,2023,2023-10-15,6,6,25.175,CAR,@,MIA,L 21-42,*,0,0,0.0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,53,79%,4,13%,
73,2023,2023-10-29,7,8,25.189,CAR,,HOU,W 15-13,*,0,0,1.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,48,83%,2,8%,
74,2023,2023-11-05,8,9,25.196,CAR,,IND,L 13-27,*,0,0,0.0,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0%,46,75%,1,4%,
75,2023,2023-11-09,9,10,,CAR,@,CHI,L 13-16,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
76,2023,2023-11-19,10,11,25.210,CAR,,DAL,L 10-33,*,0,0,0.0,2,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0%,59,82%,3,11%,
77,2023,2023-11-26,11,12,25.217,CAR,@,TEN,L 10-17,*,0,0,1.0,2,2,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0%,49,92%,2,8%,
