Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num,Pct,Num,Pct,Status
26,2022,2022-11-06,9,9,26.040,CAR,@,CIN,L 21-42,*,,,,,,,49,100%,0,0%,3,10%,
27,2022,2022-11-10,10,10,26.044,CAR,,ATL,W 25-15,*,,,,,,,66,100%,0,0%,6,21%,
28,2022,2022-11-20,11,11,26.054,CAR,@,BAL,L 3-13,*,,,,,,,57,100%,0,0%,1,4%,
29,2022,2022-11-27,12,12,26.061,CAR,,DEN,W 23-10,*,,,,,,,66,100%,0,0%,5,17%,
30,2022,2022-12-11,13,14,26.075,CAR,@,SEA,W 30-24,*,,,,,,,72,100%,0,0%,6,21%,
31,2022,2022-12-18,14,15,26.082,CAR,,PIT,L 16-24,*,,,,,,,46,100%,0,0%,4,16%,
32,2022,2022-12-24,15,16,26.088,CAR,,DET,W 37-23,*,,,,,,,68,100%,0,0%,7,24%,
33,2022,2023-01-01,16,17,26.096,CAR,@,TAM,L 24-30,*,,,,,,,66,100%,0,0%,4,13%,
34,2022,2023-01-08,17,18,26.103,CAR,@,NOR,W 10-7,*,,,,,,,6,10%,0,0%,0,0%,
35,2023,2023-09-10,1,1,26.348,CAR,@,ATL,L 10-24,*,,,,,,,77,100%,0,0%,2,8%,
36,2023,2023-09-18,2,2,,CAR,,NOR,L 17-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
37,2023,2023-09-24,3,3,,CAR,@,SEA,L 27-37,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
38,2023,2023-10-01,4,4,,CAR,,MIN,L 13-21,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
39,2023,2023-10-08,5,5,,CAR,@,DET,L 24-42,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
40,2023,2023-10-15,6,6,,CAR,@,MIA,L 21-42,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
41,2023,2023-10-29,7,8,,CAR,,HOU,W 15-13,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
42,2023,2023-11-05,8,9,,CAR,,IND,L 13-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
43,2023,2023-11-09,9,10,,CAR,@,CHI,L 13-16,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
44,2023,2023-11-19,10,11,,CAR,,DAL,L 10-33,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
45,2023,2023-11-26,11,12,,CAR,@,TEN,L 10-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
46,2023,2023-12-03,12,13,,CAR,@,TAM,L 18-21,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
47,2023,2023-12-10,13,14,,CAR,@,NOR,L 6-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
48,2023,2023-12-17,14,15,,CAR,,ATL,W 9-7,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
49,2023,2023-12-24,15,16,,CAR,,GNB,L 30-33,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
50,2023,2023-12-31,16,17,,CAR,@,JAX,L 0-26,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
51,2023,2024-01-07,17,18,,CAR,,TAM,L 0-9,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
52,2024,2024-09-08,1,1,27.347,CAR,@,NOR,L 10-47,,,,,,,,2,3%,0,0%,2,7%,
53,2024,2024-09-15,2,2,27.354,CAR,,LAC,L 3-26,,,,,,,,0,0%,0,0%,1,4%,
54,2024,2024-09-22,3,3,27.361,CAR,@,LVR,W 36-22,,,,,,,,7,9%,0,0%,6,20%,
55,2024,2024-09-29,4,4,28.002,CAR,,CIN,L 24-34,,,,,,,,3,4%,0,0%,4,14%,
56,2024,2024-10-06,5,5,28.009,CAR,@,CHI,L 10-36,,,,,,,,19,32%,0,0%,3,12%,
57,2024,2024-10-13,6,6,28.016,CAR,,ATL,L 20-38,*,,,,,,,66,100%,0,0%,0,0%,
58,2024,2024-10-20,7,7,28.023,CAR,@,WAS,L 7-40,*,,,,,,,43,100%,0,0%,0,0%,
59,2024,2024-10-27,8,8,28.030,CAR,@,DEN,L 14-28,*,,,,,,,61,100%,0,0%,0,0%,
60,2024,2024-11-03,9,9,28.037,CAR,,NOR,W 23-22,*,,,,,,,53,100%,0,0%,3,10%,
61,2024,2024-11-10,10,10,28.044,CAR,,NYG,W 20-17,*,,,,,,,60,100%,0,0%,4,13%,
62,2024,2024-11-24,11,12,28.058,CAR,,KAN,L 27-30,,,,,,,,8,13%,0,0%,5,19%,
