Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Num,Pct,Num,Pct,Num,Pct,Status
56,2023,2023-10-15,6,6,25.183,CAR,@,MIA,L 21-42,*,0.0,0,1,1,0,0,0,0,0,0,0,0%,47,70%,6,20%,
57,2023,2023-10-29,7,8,25.197,CAR,,HOU,W 15-13,*,0.0,2,3,5,0,0,0,0,0,1,0,0%,52,90%,3,13%,
58,2023,2023-11-05,8,9,25.204,CAR,,IND,L 13-27,*,0.0,2,2,4,0,1,0,0,0,1,0,0%,53,87%,5,18%,
59,2023,2023-11-09,9,10,25.208,CAR,@,CHI,L 13-16,*,0.0,9,1,10,2,2,0,0,0,0,0,0%,65,90%,5,18%,
60,2023,2023-11-19,10,11,25.218,CAR,,DAL,L 10-33,*,0.0,4,2,6,1,1,0,0,0,0,0,0%,61,85%,6,22%,
61,2023,2023-11-26,11,12,25.225,CAR,@,TEN,L 10-17,*,0.0,2,3,5,1,0,0,0,0,1,0,0%,46,87%,5,21%,
62,2023,2023-12-03,12,13,25.232,CAR,@,TAM,L 18-21,*,0.0,1,3,4,0,2,0,0,0,0,0,0%,59,95%,3,10%,
63,2023,2023-12-10,13,14,25.239,CAR,@,NOR,L 6-28,*,0.0,5,5,10,0,1,1,2,0,1,0,0%,50,96%,6,25%,
64,2023,2023-12-17,14,15,25.246,CAR,,ATL,W 9-7,*,0.0,2,3,5,0,1,0,0,0,0,0,0%,52,100%,1,5%,
65,2023,2023-12-24,15,16,25.253,CAR,,GNB,L 30-33,*,0.0,4,5,9,0,0,0,0,0,0,0,0%,61,92%,6,20%,
66,2023,2023-12-31,16,17,25.260,CAR,@,JAX,L 0-26,*,0.0,3,5,8,0,0,0,0,0,1,0,0%,56,89%,5,22%,
67,2023,2024-01-07,17,18,25.267,CAR,,TAM,L 0-9,*,1.0,6,1,7,1,2,0,0,0,1,0,0%,64,98%,3,15%,
68,2024,2024-09-08,1,1,26.146,CAR,@,NOR,L 10-47,*,0.0,1,2,3,0,0,0,0,0,0,0,0%,60,91%,8,27%,
69,2024,2024-09-15,2,2,,CAR,,LAC,L 3-26,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
70,2024,2024-09-22,3,3,,CAR,@,LVR,W 36-22,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
71,2024,2024-09-29,4,4,,CAR,,CIN,L 24-34,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
72,2024,2024-10-06,5,5,,CAR,@,CHI,L 10-36,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
73,2024,2024-10-13,6,6,,CAR,,ATL,L 20-38,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
74,2024,2024-10-20,7,7,,CAR,@,WAS,L 7-40,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
75,2024,2024-10-27,8,8,,CAR,@,DEN,L 14-28,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
76,2024,2024-11-03,9,9,,CAR,,NOR,W 23-22,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
77,2024,2024-11-10,10,10,,CAR,,NYG,W 20-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
78,2024,2024-11-24,11,12,,CAR,,KAN,L 27-30,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
