Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
29,2022,2022-11-27,12,12,,ATL,@,WAS,L 13-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
30,2022,2022-12-04,13,13,,ATL,,PIT,L 16-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
31,2022,2022-12-18,14,15,,ATL,@,NOR,L 18-21,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
32,2022,2022-12-24,15,16,,ATL,@,BAL,L 9-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
33,2022,2023-01-01,16,17,,ATL,,ARI,W 20-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
34,2022,2023-01-08,17,18,,ATL,,TAM,W 30-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
35,2023,2023-09-10,1,1,24.283,ATL,,CAR,W 24-10,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,23,30%,1,4%,
36,2023,2023-09-17,2,2,24.290,ATL,,GNB,W 25-24,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,14,28%,4,15%,
37,2023,2023-09-24,3,3,24.297,ATL,@,DET,L 6-20,,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0%,17,24%,4,15%,
38,2023,2023-10-01,4,4,24.304,ATL,@,JAX,L 7-23,,,,,,,,,,,,,,0,0%,17,26%,5,23%,
39,2023,2023-10-08,5,5,,ATL,,HOU,W 21-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
40,2023,2023-10-15,6,6,,ATL,,WAS,L 16-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
41,2023,2023-10-22,7,7,24.325,ATL,@,TAM,W 16-13,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0%,21,29%,2,10%,
42,2023,2023-10-29,8,8,24.332,ATL,@,TEN,L 23-28,,0.0,0,2,2,0,1,0,0,0,0,0,0,0,0%,26,38%,4,11%,
43,2023,2023-11-05,9,9,24.339,ATL,,MIN,L 28-31,,0.0,1,0,1,1,0,0,0,0,0,0,0,0,0%,16,21%,6,18%,
44,2023,2023-11-12,10,10,24.346,ATL,@,ARI,L 23-25,*,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,24,37%,5,19%,
45,2023,2023-11-26,11,12,24.360,ATL,,NOR,W 24-15,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,23,32%,6,25%,
46,2023,2023-12-03,12,13,25.002,ATL,@,NYJ,W 13-8,,0.0,1,2,3,0,0,0,0,0,0,0,0,0,0%,24,35%,2,7%,
47,2023,2023-12-10,13,14,25.009,ATL,,TAM,L 25-29,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,40,59%,6,19%,
48,2023,2023-12-17,14,15,25.016,ATL,@,CAR,L 7-9,*,1.0,1,1,2,0,1,0,0,1,0,0,0,0,0%,38,58%,5,26%,
49,2023,2023-12-24,15,16,25.023,ATL,,IND,W 29-10,,,,,,,,,,,,,,0,0%,22,31%,2,7%,
50,2023,2023-12-31,16,17,25.030,ATL,@,CHI,L 17-37,,0.0,0,4,4,0,0,0,0,0,0,0,0,0,0%,32,43%,8,25%,
51,2023,2024-01-07,17,18,25.037,ATL,@,NOR,L 17-48,,0.0,0,2,2,0,0,0,0,0,0,0,0,0,0%,27,40%,8,25%,
52,2024,2024-09-08,1,1,25.282,ATL,,PIT,L 10-18,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,15,22%,6,24%,
53,2024,2024-09-16,2,2,25.290,ATL,@,PHI,W 22-21,,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0%,18,25%,3,14%,
54,2024,2024-09-22,3,3,25.296,ATL,,KAN,L 17-22,,0.0,2,1,3,0,0,0,0,0,0,0,0,0,0%,18,24%,5,21%,
55,2024,2024-09-29,4,4,25.303,ATL,,NOR,W 26-24,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,30,41%,4,14%,
56,2024,2024-10-03,5,5,25.307,ATL,,TAM,W 36-30,,,,,,,,,,,,,,0,0%,19,36%,6,19%,
57,2024,2024-10-13,6,6,25.317,ATL,@,CAR,W 38-20,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,15,23%,4,15%,
58,2024,2024-10-20,7,7,25.324,ATL,,SEA,L 14-34,,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0%,25,42%,6,23%,
59,2024,2024-10-27,8,8,25.331,ATL,@,TAM,W 31-26,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,25,34%,4,15%,
60,2024,2024-11-03,9,9,25.338,ATL,,DAL,W 27-21,,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0%,17,22%,3,12%,
61,2024,2024-11-10,10,10,25.345,ATL,@,NOR,L 17-20,,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0%,11,21%,1,4%,
62,2024,2024-11-17,11,11,,ATL,@,DEN,L 6-38,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
