Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Num,Pct,Num,Pct,Num,Pct,Status
32,2021,2021-12-16,14,15,27.214,LAC,,KAN,L 28-34,*,,,,,,,80,100%,0,0%,4,18%,
33,2021,2021-12-26,15,16,27.224,LAC,@,HOU,L 29-41,*,,,,,,,62,100%,0,0%,3,11%,
34,2021,2022-01-02,16,17,27.231,LAC,,DEN,W 34-13,,,,,,,,0,0%,0,0%,6,24%,
35,2021,2022-01-09,17,18,27.238,LAC,@,LVR,L 32-35,*,,,,,,,93,100%,0,0%,5,15%,
36,2022,2022-09-11,1,1,28.118,LAC,,LVR,W 24-19,,,,,,,,3,4%,0,0%,5,21%,
37,2022,2022-09-15,2,2,28.122,LAC,@,KAN,L 24-27,,,,,,,,34,45%,0,0%,4,13%,
38,2022,2022-09-25,3,3,28.132,LAC,,JAX,L 10-38,,,,,,,,28,46%,0,0%,2,8%,
39,2022,2022-10-02,4,4,28.139,LAC,@,HOU,W 34-24,,,,,,,,0,0%,0,0%,6,21%,
40,2022,2022-10-09,5,5,28.146,LAC,@,CLE,W 30-28,,,,,,,,5,7%,0,0%,6,22%,
41,2022,2022-10-17,6,6,28.154,LAC,,DEN,W 19-16,,,,,,,,0,0%,0,0%,5,17%,
42,2022,2022-10-23,7,7,28.160,LAC,,SEA,L 23-37,,,,,,,,0,0%,0,0%,3,10%,
43,2022,2022-11-06,8,9,28.174,LAC,@,ATL,W 20-17,,,,,,,,12,17%,0,0%,4,17%,
44,2022,2022-11-13,9,10,28.181,LAC,@,SFO,L 16-22,,,,,,,,1,2%,0,0%,4,14%,
45,2022,2022-11-20,10,11,28.188,LAC,,KAN,L 27-30,,,,,,,,1,2%,0,0%,5,17%,
46,2022,2022-11-27,11,12,,LAC,@,ARI,W 25-24,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
47,2022,2022-12-04,12,13,28.202,LAC,@,LVR,L 20-27,,,,,,,,0,0%,0,0%,5,17%,
48,2022,2022-12-11,13,14,28.209,LAC,,MIA,W 23-17,,,,,,,,1,1%,0,0%,5,17%,
49,2022,2022-12-18,14,15,,LAC,,TEN,W 17-14,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
50,2022,2022-12-26,15,16,,LAC,@,IND,W 20-3,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
51,2022,2023-01-01,16,17,,LAC,,LAR,W 31-10,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
52,2022,2023-01-08,17,18,,LAC,@,DEN,L 28-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
53,2023,2023-09-10,1,1,,NOR,,TEN,W 16-15,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
54,2023,2023-09-18,2,2,,NOR,@,CAR,W 20-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
55,2023,2023-09-24,3,3,,NOR,@,GNB,L 17-18,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
56,2023,2023-10-01,4,4,29.138,ATL,@,JAX,L 7-23,,,,,,,,0,0%,0,0%,1,5%,
57,2023,2023-10-08,5,5,29.145,ATL,,HOU,W 21-19,,,,,,,,41,53%,0,0%,3,10%,
58,2023,2023-10-15,6,6,29.152,ATL,,WAS,L 16-24,,,,,,,,0,0%,0,0%,2,8%,
59,2023,2023-10-22,7,7,29.159,ATL,@,TAM,W 16-13,,,,,,,,0,0%,0,0%,4,19%,
60,2023,2023-10-29,8,8,29.166,ATL,@,TEN,L 23-28,,,,,,,,0,0%,0,0%,5,14%,
61,2023,2023-11-05,9,9,29.173,ATL,,MIN,L 28-31,,,,,,,,0,0%,0,0%,6,18%,
62,2023,2023-11-12,10,10,29.180,ATL,@,ARI,L 23-25,,,,,,,,0,0%,0,0%,3,12%,
63,2023,2023-11-26,11,12,29.194,ATL,,NOR,W 24-15,,,,,,,,0,0%,0,0%,4,17%,
64,2023,2023-12-03,12,13,29.201,ATL,@,NYJ,W 13-8,,,,,,,,53,78%,0,0%,3,11%,
65,2023,2023-12-10,13,14,29.208,ATL,,TAM,L 25-29,*,,,,,,,72,100%,0,0%,5,16%,
66,2023,2023-12-17,14,15,29.215,ATL,@,CAR,L 7-9,*,,,,,,,52,100%,0,0%,1,5%,
67,2023,2023-12-24,15,16,29.222,ATL,,IND,W 29-10,*,,,,,,,64,100%,0,0%,8,29%,
68,2023,2023-12-31,16,17,29.229,ATL,@,CHI,L 17-37,,,,,,,,2,3%,0,0%,5,16%,
69,2023,2024-01-07,17,18,29.236,ATL,@,NOR,L 17-48,,,,,,,,0,0%,0,0%,3,9%,
70,2024,2024-09-08,1,1,30.115,ATL,,PIT,L 10-18,,,,,,,,0,0%,0,0%,2,8%,
71,2024,2024-09-16,2,2,30.123,ATL,@,PHI,W 22-21,,,,,,,,0,0%,0,0%,4,18%,
72,2024,2024-09-22,3,3,30.129,ATL,,KAN,L 17-22,,,,,,,,46,75%,0,0%,3,13%,
73,2024,2024-09-29,4,4,30.136,ATL,,NOR,W 26-24,*,,,,,,,56,100%,0,0%,6,21%,
74,2024,2024-10-03,5,5,30.140,ATL,,TAM,W 36-30,,,,,,,,0,0%,0,0%,9,28%,
75,2024,2024-10-13,6,6,30.150,ATL,@,CAR,W 38-20,,,,,,,,0,0%,0,0%,6,22%,
76,2024,2024-10-20,7,7,30.157,ATL,,SEA,L 14-34,,,,,,,,7,10%,0,0%,3,12%,
77,2024,2024-10-27,8,8,30.164,ATL,@,TAM,W 31-26,,,,,,,,0,0%,0,0%,6,22%,
78,2024,2024-11-03,9,9,30.171,ATL,,DAL,W 27-21,,,,,,,,0,0%,0,0%,4,15%,
79,2024,2024-11-10,10,10,30.178,ATL,@,NOR,L 17-20,,,,,,,,0,0%,0,0%,6,22%,
80,2024,2024-11-17,11,11,30.185,ATL,@,DEN,L 6-38,,,,,,,,13,22%,0,0%,2,8%,
