Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sfty,TD,Pts,Sk,Solo,Ast,Comb,TFL,QBHits,Int,Yds,TD,PD,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
130,2023,2023-12-31,16,17,,NWE,@,BUF,L 21-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
131,2023,2024-01-07,17,18,,NWE,,NYJ,L 3-17,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
132,2024,2024-09-08,1,1,32.024,ATL,,PIT,L 10-18,*,,0,0,0.5,2,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,46,68%,0,0%,
133,2024,2024-09-16,2,2,32.032,ATL,@,PHI,W 22-21,*,,0,0,1.0,3,3,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0%,42,59%,0,0%,
134,2024,2024-09-22,3,3,32.038,ATL,,KAN,L 17-22,*,,0,0,0.0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0%,44,59%,0,0%,
135,2024,2024-09-29,4,4,32.045,ATL,,NOR,W 26-24,*,,0,0,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,41,55%,0,0%,
136,2024,2024-10-03,5,5,32.049,ATL,,TAM,W 36-30,*,,0,0,0.0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,33,62%,0,0%,
137,2024,2024-10-13,6,6,32.059,ATL,@,CAR,W 38-20,*,,0,0,0.0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,49,74%,0,0%,
138,2024,2024-10-20,7,7,32.066,ATL,,SEA,L 14-34,*,,0,0,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,32,53%,0,0%,
139,2024,2024-10-27,8,8,32.073,ATL,@,TAM,W 31-26,*,,0,0,0.0,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,45,62%,0,0%,
140,2024,2024-11-03,9,9,32.080,ATL,,DAL,W 27-21,*,,0,0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0%,40,52%,0,0%,
141,2024,2024-11-10,10,10,32.087,ATL,@,NOR,L 17-20,,,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0%,32,60%,0,0%,
142,2024,2024-11-17,11,11,32.094,ATL,@,DEN,L 6-38,*,,0,0,1.0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0%,34,55%,0,0%,
