Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
32,2019,2019-10-06,5,5,24.238,DEN,@,LAC,W 20-13,*,0,,,0,0,0,60,100%,0,0%,5,19%,
33,2019,2019-10-13,6,6,24.245,DEN,,TEN,W 16-0,*,0,,,0,0,0,60,100%,0,0%,4,15%,
34,2019,2019-10-17,7,7,24.249,DEN,,KAN,L 6-30,*,0,0,0,1,0,0,68,100%,0,0%,1,3%,
35,2019,2019-10-27,8,8,24.259,DEN,@,IND,L 13-15,,0,,,0,0,0,51,70%,0,0%,4,13%,
36,2019,2019-11-03,9,9,24.266,DEN,,CLE,W 24-19,*,0,0,0,0,0,0,48,100%,0,0%,4,15%,
37,2019,2019-11-17,10,11,24.280,DEN,@,MIN,L 23-27,*,0,,,0,0,0,79,100%,0,0%,6,21%,
38,2019,2019-11-24,11,12,24.287,DEN,@,BUF,L 3-20,*,0,,,0,0,0,49,100%,0,0%,1,4%,
39,2019,2019-12-01,12,13,24.294,DEN,,LAC,W 23-20,*,0,,,0,0,0,56,100%,0,0%,5,16%,
40,2019,2019-12-08,13,14,24.301,DEN,@,HOU,W 38-24,,0,,,0,0,0,28,47%,0,0%,6,22%,
41,2019,2019-12-15,14,15,24.308,DEN,@,KAN,L 3-23,*,0,,,0,0,0,59,100%,0,0%,1,6%,
42,2019,2019-12-22,15,16,24.315,DEN,,DET,W 27-17,*,0,,,0,0,0,15,21%,0,0%,0,0%,
43,2019,2019-12-29,,17,,DEN,,OAK,W 16-15,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
44,2020,2020-09-14,1,1,25.217,DEN,,TEN,L 14-16,*,0,,,0,0,0,59,100%,0,0%,2,8%,
45,2020,2020-09-20,2,2,25.223,DEN,@,PIT,L 21-26,*,0,,,0,0,0,77,100%,0,0%,4,13%,
46,2020,2020-09-27,3,3,25.230,DEN,,TAM,L 10-28,*,0,,,0,0,0,63,100%,0,0%,2,7%,
47,2020,2020-10-01,4,4,,DEN,@,NYJ,W 37-28,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
48,2020,2020-10-18,5,6,,DEN,@,NWE,W 18-12,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
49,2020,2020-10-25,6,7,,DEN,,KAN,L 16-43,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
50,2020,2020-11-01,7,8,,DEN,,LAC,W 31-30,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
51,2020,2020-11-08,8,9,,DEN,@,ATL,L 27-34,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
52,2020,2020-11-15,9,10,,DEN,@,LVR,L 12-37,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve,Injured Reserve
53,2020,2020-11-22,10,11,,DEN,,MIA,W 20-13,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
54,2020,2020-11-29,11,12,25.293,DEN,,NOR,L 3-31,,0,,,0,0,0,21,49%,0,0%,1,4%,
55,2020,2020-12-06,12,13,25.300,DEN,@,KAN,L 16-22,,0,,,0,0,0,0,0%,0,0%,3,12%,
56,2020,2020-12-13,13,14,25.307,DEN,@,CAR,W 32-27,*,0,,,0,0,0,61,100%,0,0%,5,17%,
57,2020,2020-12-19,14,15,25.313,DEN,,BUF,L 19-48,*,0,,,0,0,0,64,100%,0,0%,4,13%,
58,2020,2020-12-27,15,16,25.321,DEN,@,LAC,L 16-19,*,0,,,0,0,0,77,100%,0,0%,6,20%,
59,2020,2021-01-03,16,17,25.328,DEN,,LVR,L 31-32,*,0,,,0,0,0,81,100%,0,0%,8,24%,
60,2021,2021-09-12,1,1,26.214,CHI,@,LAR,L 14-34,,,,,,,,22,32%,0,0%,2,10%,
61,2021,2021-09-19,2,2,26.221,CHI,,CIN,W 20-17,,,,,,,,0,0%,0,0%,4,18%,
62,2021,2021-09-26,3,3,26.228,CHI,@,CLE,L 6-26,,,,,,,,0,0%,0,0%,2,7%,
63,2021,2021-10-03,4,4,26.235,CHI,,DET,W 24-14,,,,,,,,0,0%,0,0%,4,19%,
64,2021,2021-10-10,5,5,26.242,CHI,@,LVR,W 20-9,,,,,,,,35,55%,0,0%,4,18%,
65,2021,2021-10-17,6,6,26.249,CHI,,GNB,L 14-24,*,,,,,,,61,100%,0,0%,2,10%,
66,2021,2021-10-24,7,7,26.256,CHI,@,TAM,L 3-38,,,,,,,,,,,,,,
67,2021,2021-10-31,8,8,26.263,CHI,,SFO,L 22-33,,,,,,,,0,0%,0,0%,5,19%,
68,2021,2021-11-08,9,9,26.271,CHI,@,PIT,L 27-29,,,,,,,,1,2%,0,0%,6,17%,
69,2021,2021-11-21,10,11,26.284,CHI,,BAL,L 13-16,,,,,,,,0,0%,0,0%,2,8%,
70,2021,2021-11-25,11,12,26.288,CHI,@,DET,W 16-14,,,,,,,,0,0%,0,0%,5,21%,
71,2021,2021-12-05,12,13,,CHI,,ARI,L 22-33,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
72,2021,2021-12-12,13,14,,CHI,@,GNB,L 30-45,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
73,2021,2021-12-20,14,15,26.313,CHI,,MIN,L 9-17,,,,,,,,0,0%,0,0%,2,10%,
74,2021,2021-12-26,15,16,26.319,CHI,@,SEA,W 25-24,,,,,,,,1,1%,0,0%,3,12%,
75,2021,2022-01-02,16,17,,CHI,,NYG,W 29-3,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
76,2021,2022-01-09,17,18,,CHI,@,MIN,L 17-31,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
77,2022,2022-09-11,1,1,27.213,ATL,,NOR,L 26-27,*,,,,,,,75,100%,0,0%,7,22%,
78,2022,2022-09-18,2,2,27.220,ATL,@,LAR,L 27-31,*,,,,,,,61,100%,0,0%,4,17%,
79,2022,2022-09-25,3,3,,ATL,@,SEA,W 27-23,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
80,2022,2022-10-02,4,4,27.234,ATL,,CLE,W 23-20,*,,,,,,,55,100%,0,0%,5,19%,
81,2022,2022-10-09,5,5,27.241,ATL,@,TAM,L 15-21,*,,,,,,,66,100%,0,0%,2,9%,
82,2022,2022-10-16,6,6,27.248,ATL,,SFO,W 28-14,*,,,,,,,58,100%,0,0%,4,18%,
83,2022,2022-10-23,7,7,27.255,ATL,@,CIN,L 17-35,*,,,,,,,47,100%,0,0%,3,12%,
84,2022,2022-10-30,8,8,27.262,ATL,,CAR,W 37-34,*,,,,,,,67,100%,0,0%,7,20%,
85,2022,2022-11-06,9,9,,ATL,,LAC,L 17-20,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
86,2022,2022-11-10,10,10,,ATL,@,CAR,L 15-25,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
87,2022,2022-11-20,11,11,,ATL,,CHI,W 27-24,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
88,2022,2022-11-27,12,12,,ATL,@,WAS,L 13-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
89,2022,2022-12-04,13,13,,ATL,,PIT,L 16-19,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
90,2022,2022-12-18,14,15,27.311,ATL,@,NOR,L 18-21,*,,,,,,,74,100%,0,0%,0,0%,
91,2022,2022-12-24,15,16,27.317,ATL,@,BAL,L 9-17,*,,,,,,,71,100%,0,0%,0,0%,
92,2022,2023-01-01,16,17,,ATL,,ARI,W 20-19,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
93,2022,2023-01-08,17,18,,ATL,,TAM,W 30-17,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
94,2023,2023-09-10,1,1,28.212,ARI,@,WAS,L 16-20,*,,,,,,,62,100%,0,0%,4,14%,
95,2023,2023-09-17,2,2,28.219,ARI,,NYG,L 28-31,*,,,,,,,65,100%,0,0%,5,18%,
96,2023,2023-09-24,3,3,28.226,ARI,,DAL,W 28-16,*,,,,,,,47,77%,0,0%,6,24%,
97,2023,2023-10-01,4,4,28.233,ARI,@,SFO,L 16-35,*,,,,,,,46,65%,0,0%,2,9%,
98,2023,2023-10-08,5,5,28.240,ARI,,CIN,L 20-34,*,,,,,,,43,75%,0,0%,3,11%,
99,2023,2023-10-15,6,6,28.247,ARI,@,LAR,L 9-26,*,,,,,,,57,75%,0,0%,3,11%,
100,2023,2023-10-22,7,7,,ARI,@,SEA,L 10-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
101,2023,2023-10-29,8,8,,ARI,,BAL,L 24-31,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
102,2023,2023-11-05,9,9,,ARI,@,CLE,L 0-27,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
103,2023,2023-11-12,10,10,,ARI,,ATL,W 25-23,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
104,2023,2023-11-19,11,11,,ARI,@,HOU,L 16-21,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
105,2023,2023-11-26,12,12,,ARI,,LAR,L 14-37,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
106,2023,2023-12-03,13,13,,ARI,@,PIT,W 24-10,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
107,2023,2023-12-17,14,15,28.310,ARI,,SFO,L 29-45,,0,0,0,1,0,0,21,28%,0,0%,3,10%,
108,2023,2023-12-24,15,16,28.317,ARI,@,CHI,L 16-27,*,,,,,,,55,90%,0,0%,2,7%,
109,2023,2023-12-31,16,17,28.324,ARI,@,PHI,W 35-31,*,,,,,,,49,64%,0,0%,5,20%,
110,2023,2024-01-07,17,18,28.331,ARI,,SEA,L 20-21,*,,,,,,,56,80%,0,0%,6,23%,
111,2024,2024-09-08,1,1,,ATL,,PIT,L 10-18,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
112,2024,2024-09-16,2,2,,ATL,@,PHI,W 22-21,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
113,2024,2024-09-22,3,3,,ATL,,KAN,L 17-22,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
114,2024,2024-09-29,4,4,29.232,ATL,,NOR,W 26-24,,,,,,,,0,0%,0,0%,6,21%,
115,2024,2024-10-03,5,5,,ATL,,TAM,W 36-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
116,2024,2024-10-13,6,6,,ATL,@,CAR,W 38-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
117,2024,2024-10-20,7,7,,ATL,,SEA,L 14-34,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
118,2024,2024-10-27,8,8,,ATL,@,TAM,W 31-26,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
119,2024,2024-11-03,9,9,,ATL,,DAL,W 27-21,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
120,2024,2024-11-10,10,10,,ATL,@,NOR,L 17-20,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
121,2024,2024-11-17,11,11,29.281,ATL,@,DEN,L 6-38,,,,,,,,1,2%,0,0%,2,8%,
