Rk,Year,Date,G#,Week,Age,Tm,Unnamed: 7_level_1,Opp,Result,GS,Sk,Solo,Ast,Comb,TFL,QBHits,Fmb,FL,FF,FR,Yds,TD,Num,Pct,Num,Pct,Num,Pct,Status
45,2020,2020-12-13,13,14,,LVR,,IND,L 27-44,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
46,2020,2020-12-17,14,15,,LVR,,LAC,L 27-30,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
47,2020,2020-12-26,15,16,,LVR,,MIA,L 25-26,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
48,2020,2021-01-03,16,17,25.074,LVR,@,DEN,W 32-31,,,,,,,,0,,,0,0,0,0,0%,0,0%,5,15%,
49,2021,2021-09-13,1,1,25.327,LVR,,BAL,W 33-27,,,,,,,,,,,,,,0,0%,0,0%,5,16%,
50,2021,2021-09-19,2,2,25.333,LVR,@,PIT,W 26-17,,,,,,,,,,,,,,35,53%,0,0%,6,21%,
51,2021,2021-09-26,3,3,25.340,LVR,,MIA,W 31-28,,,,,,,,,,,,,,0,0%,0,0%,6,18%,
52,2021,2021-10-04,4,4,25.348,LVR,@,LAC,L 14-28,,,,,,,,,,,,,,0,0%,0,0%,3,11%,
53,2021,2021-10-10,5,5,25.354,LVR,,CHI,L 9-20,*,,,,,,,,,,,,,67,100%,0,0%,1,5%,
54,2021,2021-10-17,6,6,25.361,LVR,@,DEN,W 34-24,*,,,,,,,,,,,,,56,100%,0,0%,7,23%,
55,2021,2021-10-24,7,7,26.003,LVR,,PHI,W 33-22,*,,,,,,,,,,,,,66,100%,0,0%,5,21%,
56,2021,2021-11-07,8,9,26.017,LVR,@,NYG,L 16-23,*,,,,,,,,,,,,,69,100%,0,0%,5,19%,
57,2021,2021-11-14,9,10,26.024,LVR,,KAN,L 14-41,*,,,,,,,,,,,,,54,100%,0,0%,2,7%,
58,2021,2021-11-21,10,11,26.031,LVR,,CIN,L 13-32,*,0.0,1,0,1,0,0,0,0,0,0,0,0,47,100%,0,0%,3,11%,
59,2021,2021-11-25,11,12,26.035,LVR,@,DAL,W 36-33,*,,,,,,,,,,,,,87,100%,0,0%,8,19%,
60,2021,2021-12-05,12,13,26.045,LVR,,WAS,L 15-17,*,,,,,,,,,,,,,59,100%,0,0%,3,13%,
61,2021,2021-12-12,13,14,26.052,LVR,@,KAN,L 9-48,*,0.0,0,1,1,0,0,0,0,0,0,0,0,62,98%,0,0%,2,8%,
62,2021,2021-12-20,14,15,26.060,LVR,@,CLE,W 16-14,*,,,,,,,,,,,,,69,100%,0,0%,4,15%,
63,2021,2021-12-26,15,16,26.066,LVR,,DEN,W 17-13,*,,,,,,,,,,,,,69,100%,0,0%,3,14%,
64,2021,2022-01-02,16,17,26.073,LVR,@,IND,W 23-20,*,0.0,1,0,1,0,0,0,0,0,0,0,0,62,100%,0,0%,5,19%,
